ID;CLASS;EVENTS
10154;2;1 6 11 20 23 29 32 39 41 47 50 55 63 66 74 76
10155;7;1 7 11 20 24 29 34 38 42 46 50 56 64 69 74 79
10156;4;1 10 11 18 21 27 31 39 41 48 54 58 64 67 73 76
10157;0;5 10 11 16 21 26 32 36 45 48 54 59 63 69 71 79
10158;3;2 7 12 20 25 29 33 39 45 48 54 56 63 66 71 76
10159;5;2 6 13 16 22 26 31 36 41 48 50 59 63 69 74 79
10160;8;5 10 11 17 24 26 34 36 41 48 50 59 64 69 71 79
10161;9;1 10 11 16 25 27 35 40 42 49 54 59 64 66 71 76
10162;6;5 10 13 18 22 27 31 37 41 46 50 56 63 68 71 78
10163;1;1 6 11 16 23 29 35 40 45 49 53 59 63 68 73 76
10164;2;1 7 12 20 23 27 32 38 41 47 50 55 63 66 74 76
10165;7;1 9 13 19 25 30 35 39 42 47 50 55 63 68 74 78
10166;4;5 10 11 17 22 27 35 39 45 49 50 59 60 69 71 76
10167;0;5 10 11 16 21 26 32 36 45 47 54 58 64 69 73 79
10168;3;5 10 14 20 25 29 34 39 45 48 53 56 60 66 71 77
10169;5;1 7 11 16 23 26 31 36 41 48 50 59 63 69 74 79
10170;8;5 9 11 20 22 27 34 38 45 46 50 56 63 69 74 79
10171;9;5 6 13 20 21 29 32 39 45 49 54 58 64 66 72 76
10172;6;5 10 12 19 21 27 31 37 42 46 54 56 62 69 72 76
10173;1;1 6 13 17 25 30 35 40 45 49 50 58 60 68 71 76
10174;2;1 6 11 20 23 29 32 37 41 46 50 55 63 66 74 76
10175;7;1 10 13 20 25 29 35 39 45 47 50 55 64 68 73 78
10176;4;1 10 11 19 21 27 34 38 45 49 50 59 63 69 73 76
10177;0;5 10 11 17 21 26 32 36 45 48 54 59 63 69 71 79
10178;8;1 6 11 20 22 26 32 36 41 47 50 59 64 69 73 79
10179;3;1 8 13 20 25 29 32 39 45 48 54 56 63 66 71 76
10180;5;1 10 11 16 24 26 32 36 41 47 50 59 63 69 74 79
10181;9;5 10 11 20 23 27 35 40 45 49 54 58 64 66 71 78
10182;1;1 6 12 17 25 30 35 40 45 49 53 58 64 67 73 76
10183;6;5 10 13 17 22 27 32 37 42 46 53 56 63 69 71 78
10184;2;1 8 13 20 25 29 35 39 42 47 50 55 60 66 73 76
10185;7;1 9 11 20 24 30 35 40 45 48 53 55 64 68 73 78
10186;4;1 10 11 17 21 27 34 39 45 49 53 59 64 68 73 76
10187;0;5 10 11 16 22 26 35 36 45 48 50 59 60 69 71 78
10188;1;1 6 11 20 22 29 32 39 41 47 50 55 63 66 74 77
10189;3;5 7 14 20 25 30 35 40 42 48 50 56 60 66 71 77
10190;5;1 6 11 16 22 26 31 36 41 48 50 59 63 69 74 79
10191;8;1 6 13 16 23 26 31 37 42 48 54 59 64 69 71 79
10192;9;5 6 15 20 23 30 32 39 45 49 53 56 63 66 71 76
10193;6;5 10 11 17 21 26 31 37 42 47 54 58 63 67 71 76
10194;2;1 7 11 20 23 27 32 37 41 47 50 56 64 66 74 78
10195;7;1 8 13 20 24 27 32 37 41 46 50 56 60 69 74 79
10196;4;5 10 11 16 21 26 35 39 45 49 50 59 64 69 73 76
10197;0;5 10 11 16 21 26 32 36 45 47 54 59 64 69 71 79
10198;1;1 6 12 17 25 30 35 40 45 49 50 58 63 68 73 76
10199;3;1 9 14 20 24 27 32 38 44 48 54 56 63 66 71 78
10200;5;5 10 13 20 22 30 32 39 42 49 50 58 60 67 71 76
10201;8;5 7 11 20 21 27 34 38 45 46 50 55 61 69 74 79
10202;9;5 7 13 20 22 27 35 40 45 49 54 58 64 66 71 78
10203;2;1 7 12 20 23 29 32 38 41 47 50 56 63 67 74 76
10204;6;5 10 13 17 22 27 31 37 41 46 53 56 64 69 71 78
10205;7;1 9 13 20 25 29 35 38 42 46 50 56 63 68 74 78
10206;4;2 10 11 17 21 27 31 38 41 48 50 56 64 67 74 76
10207;0;1 6 11 16 21 26 32 36 45 48 54 59 63 69 71 79
10208;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
10209;2;1 6 11 20 24 30 32 39 41 48 50 55 63 66 74 76
10210;3;1 7 13 20 25 30 34 39 45 48 54 56 63 66 71 77
10211;5;4 8 11 16 25 26 33 36 41 47 50 59 61 69 74 79
10212;8;5 6 13 20 21 29 34 38 45 46 50 56 63 69 74 79
10213;9;5 6 11 16 21 29 32 40 45 49 54 59 64 67 72 76
10214;6;5 10 13 20 22 27 31 38 41 47 53 55 64 67 71 78
10215;7;1 7 11 20 25 29 35 38 42 47 50 55 60 68 73 78
10216;4;5 10 11 18 21 27 31 38 42 48 54 58 64 68 73 76
10217;0;1 7 11 16 22 26 34 36 45 48 53 59 63 69 71 79
10218;1;1 6 11 16 23 27 35 40 45 49 53 59 64 69 73 76
10219;2;1 6 12 20 23 27 32 37 41 46 50 55 64 66 74 76
10220;3;5 9 15 20 25 29 33 39 45 48 54 56 63 66 71 76
10221;5;1 10 11 16 22 26 32 36 41 47 50 59 63 69 74 79
10222;8;5 7 12 16 22 26 31 37 41 48 53 59 64 69 73 79
10223;9;5 6 15 20 22 30 34 39 45 49 53 56 63 66 71 77
10224;6;5 10 13 17 22 27 31 37 42 46 54 56 62 67 71 76
10225;7;1 7 11 20 24 29 33 38 41 46 50 58 63 69 74 79
10226;4;1 10 11 18 22 27 31 37 42 47 54 58 64 68 73 76
10227;0;5 10 11 18 21 26 32 36 45 47 54 59 64 69 71 79
10228;1;5 10 14 20 23 29 32 40 41 48 50 58 60 67 71 76
10229;2;1 7 12 20 25 30 35 39 42 48 50 56 60 66 73 76
10230;8;5 7 12 20 22 27 35 37 42 46 50 56 63 69 74 79
10231;3;1 6 11 19 25 30 35 40 43 49 54 56 63 66 71 77
10232;5;5 9 15 20 25 30 34 40 41 49 50 58 62 66 71 76
10233;9;5 7 14 17 22 30 35 40 45 49 50 58 60 67 71 76
10234;7;1 10 13 20 25 29 35 38 42 46 54 56 64 69 73 79
10235;6;5 10 11 17 21 27 31 37 41 46 54 55 64 67 71 77
10236;4;5 10 12 16 21 26 32 38 45 48 53 59 63 69 73 76
10237;0;1 6 11 16 22 26 35 36 45 48 53 59 62 69 71 79
10238;1;1 6 11 16 24 29 35 40 45 49 50 58 63 67 73 76
10239;2;1 7 12 20 23 29 32 38 41 47 50 56 64 66 74 78
10240;7;1 7 12 20 25 30 34 39 42 47 50 55 63 68 74 78
10241;3;5 7 13 20 23 28 34 39 45 48 53 56 63 66 71 76
10242;5;5 10 11 16 22 26 31 36 41 48 50 59 63 69 74 79
10243;8;5 10 11 17 23 26 34 36 41 46 50 58 64 69 73 79
10244;9;5 6 15 20 22 30 31 39 45 49 53 59 64 66 71 76
10245;6;5 10 13 17 22 27 31 37 41 46 50 55 64 67 73 78
10246;4;5 10 11 17 21 27 35 39 45 49 50 59 60 69 71 76
10247;0;1 10 11 16 22 26 35 36 45 48 53 59 61 69 71 79
10248;1;1 6 13 17 25 30 32 40 41 49 50 58 60 67 71 76
10249;2;1 6 11 20 22 29 31 39 41 47 50 55 63 66 74 77
10250;7;1 9 13 20 23 27 32 37 41 46 50 57 63 69 74 78
10251;3;1 6 12 20 25 30 35 39 42 48 54 56 63 66 71 76
10252;5;5 8 15 20 25 30 32 40 42 49 52 56 62 66 71 76
10253;8;5 8 11 20 21 27 32 37 41 46 50 57 61 69 74 79
10254;9;5 10 11 20 23 29 34 40 45 48 54 56 63 66 71 77
10255;4;5 10 11 17 21 26 31 37 45 48 54 59 64 68 73 76
10256;6;5 10 11 17 22 26 31 36 45 46 54 57 60 68 71 76
10257;0;5 10 11 19 21 27 31 37 42 46 53 56 64 69 73 79
10258;1;1 6 12 16 24 29 35 40 45 49 50 58 63 67 73 76
10259;2;5 6 13 20 25 29 35 38 41 47 50 55 63 68 74 76
10260;7;1 10 12 20 25 29 34 39 41 46 50 55 64 68 71 78
10261;4;5 9 13 20 22 27 31 38 42 48 53 59 64 68 74 76
10262;3;1 7 13 20 23 27 34 39 45 48 53 55 60 66 71 78
10263;5;5 7 13 19 21 30 31 39 41 49 53 57 63 66 71 77
10264;8;5 9 11 16 22 26 31 36 41 48 50 59 64 69 73 79
10265;9;5 8 11 20 21 27 34 40 45 49 53 59 64 68 73 76
10266;6;5 10 13 20 22 27 31 38 41 46 53 55 64 68 71 78
10267;0;1 7 11 16 22 26 34 36 45 48 54 59 63 69 71 79
10268;1;1 6 11 16 24 29 35 40 45 49 50 58 63 68 73 76
10269;2;1 6 11 20 23 29 32 38 41 47 50 55 64 66 74 78
10270;7;1 10 13 20 25 29 35 39 42 47 50 55 60 68 73 78
10271;4;5 10 11 17 21 26 32 37 45 48 54 59 64 69 73 76
10272;3;5 9 15 20 25 29 35 39 44 48 50 56 60 66 71 76
10273;5;5 10 11 16 23 26 31 36 41 47 50 59 61 69 74 79
10274;8;4 8 12 16 23 30 31 39 41 48 50 55 64 69 72 78
10275;9;5 6 13 20 21 29 32 39 45 49 54 58 64 66 73 76
10276;6;5 10 13 19 22 27 31 38 41 46 50 55 64 69 72 78
10277;0;4 7 11 16 21 26 33 36 45 48 54 59 63 69 71 79
10278;1;5 6 14 20 24 29 34 38 45 47 53 55 60 66 71 76
10279;2;1 8 13 20 24 29 32 39 41 48 50 55 63 66 74 76
10280;7;1 9 12 20 25 30 35 38 45 46 50 56 63 69 74 78
10281;4;5 10 11 17 21 27 34 38 45 49 53 59 64 68 73 76
10282;9;5 7 14 17 25 30 32 40 45 49 54 58 64 66 71 76
10283;3;1 7 13 20 25 30 35 40 42 49 53 56 62 67 71 76
10284;5;1 6 14 20 25 30 32 40 41 48 53 58 64 66 71 76
10285;8;5 9 12 20 22 27 35 37 42 46 50 56 63 69 73 79
10286;0;1 9 11 16 22 26 34 36 45 48 54 59 63 69 71 79
10287;6;5 10 14 18 22 27 31 37 41 46 50 55 63 68 71 78
10288;1;1 6 13 16 25 29 35 40 45 49 50 58 60 68 73 76
10289;2;1 7 13 20 23 27 32 37 41 47 50 56 63 66 74 78
10290;7;1 10 12 20 24 27 34 37 41 46 50 58 61 69 74 78
10291;4;5 10 12 18 21 27 31 39 45 48 54 59 63 68 73 76
10292;0;1 6 11 16 22 26 35 37 45 48 53 59 60 69 71 79
10293;3;1 9 13 20 25 29 32 39 45 48 54 56 63 66 71 76
10294;5;5 10 11 16 23 26 31 36 41 47 50 59 60 69 74 79
10295;8;1 10 11 16 25 26 35 36 41 47 50 59 64 69 73 79
10296;9;1 8 11 17 23 30 31 40 42 49 54 58 64 67 71 76
10297;6;5 10 13 18 22 27 31 37 41 46 53 56 63 67 71 77
10298;1;1 6 13 17 25 30 35 40 42 49 50 58 60 67 71 76
10299;2;5 7 13 20 23 27 32 37 41 46 50 55 64 66 74 77
10300;7;1 8 13 20 25 29 34 39 41 46 50 55 60 69 73 78
10301;4;5 10 11 17 22 27 35 39 45 49 51 59 61 69 71 76
10302;0;1 6 11 16 22 26 35 37 45 48 53 59 63 69 71 79
10303;3;5 7 13 20 25 29 34 39 45 48 54 56 63 66 71 77
10304;5;5 10 12 16 23 26 31 36 41 48 50 59 62 69 74 79
10305;8;5 7 13 20 21 28 34 38 45 46 50 56 62 69 74 79
10306;9;5 6 11 18 23 27 35 40 42 49 54 59 64 67 71 76
10307;1;1 6 11 20 23 30 32 39 42 47 50 55 60 66 74 77
10308;6;5 10 14 19 22 27 31 38 41 47 50 55 63 67 71 78
10309;2;1 6 11 20 23 30 32 39 41 48 50 55 63 66 74 76
10310;7;1 9 12 20 25 29 34 38 42 46 54 56 64 68 72 78
10311;4;5 10 13 17 22 26 31 37 45 47 54 58 64 69 73 76
10312;0;1 10 11 16 22 26 34 36 45 48 54 59 64 69 72 79
10313;1;1 6 11 16 23 27 35 40 45 49 53 59 64 68 73 76
10314;3;5 9 15 20 25 27 34 38 45 48 53 56 63 66 71 76
10315;5;1 7 11 16 24 26 32 36 41 47 50 59 60 69 74 79
10316;8;1 7 12 16 22 26 31 36 41 48 50 59 64 69 73 79
10317;9;1 6 11 16 24 26 35 39 45 49 50 59 60 69 73 79
10318;6;5 10 12 18 22 27 31 37 41 46 54 55 64 68 73 78
10319;2;1 6 11 20 23 29 33 38 41 47 50 55 63 66 74 76
10320;7;1 10 11 20 25 30 35 40 45 48 53 55 64 67 73 78
10321;4;5 10 13 17 22 27 31 39 42 48 54 58 64 69 73 76
10322;0;1 6 11 16 22 26 34 37 45 48 54 59 63 69 73 79
10323;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
10324;3;5 10 15 20 25 29 35 39 42 48 50 56 60 66 71 76
10325;5;5 6 11 16 23 26 32 36 41 47 50 59 63 69 74 79
10326;8;5 10 11 18 23 26 35 36 41 47 50 58 64 69 73 79
10327;9;5 10 15 16 25 30 32 40 45 49 53 58 64 66 71 76
10328;6;5 10 12 17 22 26 31 36 42 46 54 58 62 69 71 77
10329;2;1 8 13 20 25 30 35 39 42 48 50 56 61 66 74 76
10330;7;1 7 14 20 25 27 35 38 41 46 50 55 60 68 73 78
10331;4;5 10 11 17 21 27 32 37 45 48 54 59 64 68 73 76
10332;0;3 6 11 18 22 26 33 36 45 47 54 59 63 69 71 79
10333;1;1 6 11 16 23 29 35 40 45 49 53 59 63 68 73 76
10334;2;1 7 13 20 23 29 32 38 41 47 50 55 63 66 74 76
10335;3;5 9 14 20 25 29 34 39 45 48 53 56 63 66 71 77
10336;5;5 10 11 18 23 26 35 36 41 46 50 58 60 69 74 79
10337;8;1 10 11 16 22 26 31 36 41 48 50 59 64 69 71 79
10338;9;1 8 13 16 24 30 31 40 42 49 53 59 64 67 73 76
10339;6;5 10 13 18 22 27 31 37 41 46 52 55 63 67 71 78
10340;7;1 8 12 20 25 29 34 38 42 46 50 56 63 69 74 79
10341;4;5 10 13 19 22 27 31 38 41 47 53 58 64 68 73 76
10342;0;1 6 11 16 22 26 35 36 45 48 53 59 60 69 71 79
10343;1;1 7 14 20 23 27 33 37 41 46 50 55 63 66 74 76
10344;2;1 6 11 20 23 30 32 39 41 48 50 55 63 66 74 76
10345;3;1 9 13 20 25 30 35 40 42 49 50 57 60 66 71 76
10346;5;5 10 13 20 22 29 32 39 45 48 53 56 63 66 71 77
10347;8;5 7 12 20 21 28 32 38 42 46 50 56 63 69 74 79
10348;9;5 6 11 17 21 30 34 40 45 49 54 59 64 68 73 76
10349;6;5 10 12 18 22 27 31 37 41 46 54 55 64 67 71 77
10350;7;1 8 13 19 25 30 35 39 42 48 50 55 60 68 73 78
10351;4;5 10 11 18 21 27 31 39 41 48 50 57 64 67 74 76
10352;0;1 6 11 16 23 26 35 37 45 49 50 59 60 69 71 79
10353;1;5 10 15 19 25 29 32 39 41 48 50 57 60 67 71 76
10354;2;5 10 14 20 25 27 32 37 41 47 50 56 63 67 74 76
10355;5;5 9 15 20 25 30 31 40 42 49 53 58 64 67 71 76
10356;3;5 7 14 20 25 29 35 39 42 48 50 56 61 66 71 76
10357;8;5 10 11 17 23 26 35 36 41 46 50 58 64 69 73 79
10358;9;2 9 14 16 25 30 32 40 45 49 54 56 63 66 71 76
10359;7;1 10 13 20 25 29 35 38 42 47 50 55 61 67 74 78
10360;6;5 10 11 17 21 26 31 37 41 46 54 55 64 68 71 78
10361;4;5 10 11 17 21 27 34 39 45 49 52 59 63 68 73 76
10362;0;5 10 11 17 21 26 31 36 45 47 54 59 63 69 71 79
10363;1;1 6 11 18 23 30 32 39 42 48 50 55 60 66 74 76
10364;2;4 7 14 20 24 27 32 38 41 47 50 55 64 66 74 76
10365;7;1 10 13 20 25 30 35 39 44 47 50 55 63 69 74 78
10366;3;1 10 13 20 25 29 34 39 45 48 54 55 63 66 71 78
10367;5;5 9 15 20 23 30 31 39 43 49 53 58 63 66 71 76
10368;8;5 10 11 18 22 27 34 37 41 46 50 56 60 69 73 79
10369;9;5 10 13 17 22 30 35 40 45 49 53 56 64 66 71 77
10370;6;5 10 11 18 21 26 31 36 42 46 54 56 63 69 71 78
10371;4;1 10 11 17 21 26 34 37 45 48 50 59 61 68 73 76
10372;0;1 6 11 16 22 26 35 37 45 49 52 59 60 69 71 79
10373;1;1 6 11 16 23 29 35 40 45 49 50 59 61 68 72 76
10374;2;1 6 11 20 22 30 34 40 41 48 50 56 63 66 74 76
10375;7;1 8 12 20 25 29 34 38 42 46 50 55 61 68 74 78
10376;3;5 7 13 20 25 30 34 39 45 48 51 55 60 66 71 78
10377;5;3 10 11 16 25 26 32 36 41 47 50 59 60 69 74 79
10378;8;5 10 11 18 22 27 32 36 41 46 50 58 63 69 74 79
10379;9;1 10 11 17 25 29 34 40 41 49 54 59 64 68 73 76
10380;6;5 10 14 18 22 27 31 38 41 47 53 55 64 67 71 78
10381;4;5 10 11 17 22 27 31 37 42 47 54 57 64 68 73 76
10382;0;1 6 11 16 22 26 35 37 45 49 53 59 60 69 71 79
10383;1;1 6 13 18 25 30 35 40 42 49 50 58 63 67 73 76
10384;2;1 6 13 20 23 27 32 38 41 46 50 56 63 66 74 76
10385;7;1 8 13 20 24 28 34 38 41 46 50 57 63 69 74 79
10386;4;1 10 11 18 21 27 34 39 45 49 52 59 64 69 73 76
10387;3;5 6 13 20 25 29 34 39 45 48 53 55 60 66 71 78
10388;5;2 7 11 17 22 26 31 36 41 48 50 59 63 69 74 79
10389;8;1 6 12 16 23 26 31 36 41 48 53 59 64 69 73 79
10390;9;1 6 11 16 23 26 35 39 45 49 53 59 63 69 73 79
10391;6;5 10 15 20 22 29 31 39 41 47 50 55 64 68 73 78
10392;0;5 6 11 16 22 26 35 37 45 49 53 59 60 69 71 78
10393;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
10394;2;5 6 13 20 24 28 32 37 41 47 50 56 63 66 74 76
10395;7;1 7 12 20 25 30 35 39 44 47 50 55 60 69 73 78
10396;4;5 10 13 16 21 26 34 37 45 49 54 59 64 69 73 76
10397;3;5 8 13 20 25 29 32 39 45 49 54 56 60 66 71 78
10398;5;1 9 11 16 23 27 34 36 41 46 50 59 60 69 74 79
10399;8;5 9 14 16 25 30 31 40 41 49 50 55 64 68 71 79
10400;9;1 7 13 17 25 30 31 40 41 49 54 59 64 69 73 76
10401;6;5 10 11 17 21 26 31 36 45 46 54 57 63 69 71 78
10402;0;5 6 14 20 22 30 31 39 41 47 50 55 64 67 74 79
10403;1;1 6 11 17 25 30 35 40 45 49 50 58 64 67 73 76
10404;2;1 6 12 20 23 27 32 38 41 47 50 56 64 66 74 76
10405;7;1 7 12 20 25 30 34 39 41 47 50 55 60 69 73 79
10406;4;5 10 11 17 21 26 32 38 45 48 54 59 64 69 73 76
10407;8;5 10 14 16 25 26 31 36 41 48 53 59 64 69 71 79
10408;3;4 9 15 20 25 29 32 39 45 48 54 56 63 66 71 76
10409;5;5 10 12 20 21 29 31 38 42 48 53 56 64 66 71 77
10410;9;5 6 14 20 22 29 32 39 45 49 53 58 63 66 71 76
10411;0;2 10 11 16 22 26 32 36 45 47 54 59 64 69 73 79
10412;6;5 8 14 20 22 27 31 37 41 46 53 56 63 69 71 78
10413;1;5 6 15 18 25 30 35 39 42 48 50 55 60 66 74 77
10414;2;1 6 11 20 25 29 34 38 41 47 50 56 63 67 74 76
10415;7;1 9 12 20 23 27 32 37 41 46 50 58 63 69 74 78
10416;4;5 10 11 17 21 26 32 38 45 48 54 59 64 69 73 76
10417;0;1 8 11 16 22 26 34 36 45 48 53 59 63 69 72 79
10418;3;4 8 14 20 25 29 34 39 45 48 54 56 63 66 71 76
10419;5;1 7 11 16 25 27 35 36 41 46 50 59 60 69 74 79
10420;8;5 9 11 20 22 27 33 36 41 46 50 58 64 69 73 79
10421;9;5 6 15 18 23 30 32 40 45 49 53 59 63 67 71 76
10422;6;5 10 14 18 22 27 31 39 41 47 50 55 61 66 71 77
10423;1;2 6 15 18 25 30 35 39 45 47 50 55 60 66 73 76
10424;2;1 7 13 20 23 27 32 38 41 47 50 56 63 66 74 76
10425;7;1 10 14 19 25 29 35 39 42 47 50 55 60 68 73 78
10426;4;1 10 11 17 21 26 35 38 45 49 50 59 64 69 73 76
10427;0;5 9 11 20 21 27 31 37 42 46 53 56 64 69 73 79
10428;3;2 7 13 20 25 29 35 39 45 48 53 56 62 66 71 77
10429;5;5 6 11 16 22 26 31 36 41 48 50 59 63 69 74 79
10430;8;5 7 11 16 25 26 31 36 41 48 54 59 64 69 71 79
10431;9;1 6 14 17 25 30 31 40 41 49 53 59 63 69 71 76
10432;1;5 10 15 18 23 29 32 39 41 48 50 57 60 67 71 76
10433;6;5 10 11 20 21 27 31 37 44 47 54 58 60 69 71 76
10434;2;1 8 11 20 24 29 34 39 41 48 50 55 63 66 74 76
10435;7;1 6 11 20 23 30 35 40 45 49 50 59 60 68 73 76
10436;4;5 10 11 17 21 26 34 38 45 48 50 59 62 68 73 76
10437;0;1 7 11 16 22 26 35 36 45 48 53 59 62 69 71 79
10438;1;1 6 12 16 25 29 35 40 45 49 50 59 60 68 72 76
10439;3;1 7 13 20 25 29 34 39 45 48 54 56 63 66 71 76
10440;5;1 10 11 17 23 26 32 36 41 47 50 59 60 69 74 79
10441;8;5 6 13 20 22 29 34 38 44 46 50 56 60 69 74 79
10442;9;5 6 13 16 22 29 32 40 45 49 53 58 63 67 71 76
10443;6;5 10 13 18 22 27 31 37 41 46 50 55 64 67 71 77
10444;2;1 7 11 20 23 27 32 37 41 47 50 56 64 66 74 78
10445;7;1 9 11 20 23 29 34 37 42 46 50 58 63 69 74 78
10446;4;5 10 11 17 21 27 35 39 45 49 50 59 60 69 71 76
10447;0;1 10 11 16 21 26 34 36 45 48 54 59 63 69 71 79
10448;1;1 6 11 17 25 30 35 39 44 48 50 55 60 66 74 76
10449;3;5 10 15 20 25 29 34 39 45 48 54 56 63 66 71 76
10450;5;5 7 13 16 23 26 31 36 41 47 50 59 63 69 74 79
10451;8;5 10 11 20 22 27 34 37 41 46 50 58 63 69 74 79
10452;9;5 8 15 17 24 30 35 40 45 49 53 56 61 66 71 78
10453;6;2 6 13 20 22 27 31 37 42 46 54 56 63 69 71 78
10454;2;1 7 11 20 23 29 34 39 41 48 50 56 63 66 74 76
10455;7;1 10 14 20 25 27 34 37 41 46 50 58 60 69 74 78
10456;4;5 10 11 18 21 27 34 38 45 49 53 59 63 68 73 76
10457;0;1 6 11 16 22 26 35 37 45 48 53 59 61 69 71 79
10458;1;1 6 12 18 23 30 32 39 41 46 50 55 63 66 74 76
10459;9;5 8 13 20 22 29 34 39 45 49 53 58 63 66 71 76
10460;3;1 6 13 20 25 29 34 38 45 48 54 56 61 66 71 78
10461;5;5 10 14 20 22 29 32 39 45 48 50 56 60 66 71 76
10462;8;5 8 14 16 25 26 32 36 41 48 50 59 64 69 71 79
10463;2;1 6 11 20 23 29 32 37 41 46 50 55 64 66 74 76
10464;6;5 9 14 20 22 27 31 38 41 46 50 55 63 68 72 78
10465;7;1 10 13 19 25 30 35 39 42 47 50 55 60 69 73 78
10466;4;1 10 11 17 21 26 32 38 45 48 54 59 64 68 73 76
10467;0;5 10 13 20 22 27 31 37 41 46 50 56 64 69 73 79
10468;1;1 6 13 17 25 30 35 39 44 48 50 55 60 66 74 77
10469;2;5 6 14 20 25 27 34 37 41 46 50 56 63 66 74 76
10470;3;1 9 13 20 25 29 33 39 45 48 54 56 63 66 71 76
10471;5;1 9 12 16 22 26 31 36 41 49 50 59 63 69 74 79
10472;8;5 6 15 17 23 30 32 39 45 48 50 55 60 68 73 79
10473;9;5 7 13 20 22 30 32 40 45 49 50 59 60 68 71 76
10474;6;5 10 13 19 22 27 32 37 42 46 54 56 63 69 71 78
10475;7;1 7 11 18 25 30 35 40 41 48 50 55 60 67 73 78
10476;4;5 10 11 18 22 27 35 39 41 49 50 59 60 69 73 76
10477;0;5 10 11 17 21 26 31 36 42 46 53 57 64 69 73 79
10478;1;1 6 12 20 22 30 32 39 41 47 50 55 60 66 74 76
10479;2;1 9 13 20 24 27 32 39 41 48 50 56 63 67 74 76
10480;3;1 7 11 20 24 29 34 39 45 48 54 56 63 66 71 76
10481;5;5 7 14 19 22 30 31 39 42 49 53 56 63 66 71 77
10482;8;5 10 11 17 22 26 31 36 41 48 50 59 64 69 73 79
10483;9;5 6 11 17 21 29 32 40 45 49 54 59 64 68 73 76
10484;7;1 7 13 20 25 27 35 38 42 46 50 56 60 69 74 79
10485;6;5 10 11 17 22 27 31 37 41 46 53 55 64 67 72 78
10486;4;1 10 11 17 21 26 33 37 45 48 50 59 63 68 73 76
10487;0;5 10 11 17 22 26 34 36 45 48 51 59 60 69 71 78
10488;1;1 6 12 17 25 30 35 40 45 49 50 58 63 67 73 76
10489;2;1 7 11 20 23 29 32 39 41 47 50 55 64 66 74 76
10490;7;1 6 11 20 25 29 35 38 42 46 50 55 60 68 74 78
10491;3;5 8 14 20 25 27 34 39 45 48 52 55 60 66 71 77
10492;5;1 10 11 16 25 27 35 37 41 46 50 58 60 69 74 79
10493;8;1 6 13 20 25 29 34 38 41 46 54 56 61 69 71 79
10494;9;5 9 11 20 22 27 35 40 45 49 54 58 64 66 71 77
10495;6;5 10 14 18 22 27 31 38 41 46 50 55 63 68 71 78
10496;4;5 10 11 17 21 27 31 38 44 48 54 58 64 67 73 76
10497;0;5 7 11 16 21 26 32 36 45 48 54 59 63 69 71 79
10498;1;1 7 11 16 23 30 32 40 41 48 50 55 60 66 74 77
10499;2;1 6 11 20 23 29 32 38 41 46 50 55 63 66 74 76
10500;7;1 9 12 20 25 30 35 39 45 47 50 55 63 68 74 78
10501;3;5 8 14 20 25 29 34 39 45 48 53 56 61 66 71 77
10502;5;1 9 15 20 25 30 31 40 41 49 54 58 64 67 71 76
10503;8;5 6 13 20 21 29 34 38 45 46 50 55 60 69 74 79
10504;9;5 9 11 20 21 27 34 39 45 49 53 59 64 68 73 76
10505;6;5 10 11 17 21 27 31 37 42 47 54 56 63 67 72 76
10506;4;5 10 11 19 21 27 35 39 45 49 53 59 64 69 73 76
10507;0;1 7 11 16 22 26 34 36 45 47 54 59 64 69 73 79
10508;1;5 6 13 20 22 28 32 38 41 47 50 55 63 66 74 77
10509;2;5 7 14 20 25 29 34 39 41 47 50 55 61 66 74 77
10510;7;1 10 13 20 25 27 33 37 41 46 50 58 60 69 74 78
10511;4;5 10 11 17 21 26 34 38 45 48 50 59 63 69 73 76
10512;3;1 7 13 20 25 29 35 39 45 48 53 56 63 66 71 78
10513;5;1 9 11 16 23 26 33 36 41 47 50 59 61 69 74 79
10514;8;2 7 11 18 22 26 33 36 41 47 50 59 64 69 73 79
10515;9;5 6 13 20 21 29 32 39 45 49 54 58 64 66 71 76
10516;6;5 10 12 18 21 27 31 37 41 46 53 56 64 69 71 78
10517;0;1 6 12 16 25 26 35 38 45 49 50 59 60 69 71 78
10518;1;1 6 13 19 23 30 34 39 42 47 50 55 63 66 74 76
10519;2;1 6 11 20 23 30 32 39 41 47 50 56 63 66 74 76
10520;7;1 10 13 20 25 29 35 38 42 46 50 55 63 69 74 79
10521;4;2 10 11 17 21 26 34 38 45 49 54 59 64 68 73 76
10522;3;5 10 15 20 25 28 35 39 45 48 52 55 60 66 71 77
10523;5;5 9 11 16 24 26 32 36 41 46 50 58 63 69 74 79
10524;8;5 10 11 19 22 27 35 37 42 46 50 56 61 69 73 79
10525;9;5 9 11 20 23 28 34 40 45 49 54 56 63 66 71 77
10526;6;5 10 13 18 22 27 31 37 41 46 50 56 63 69 71 78
10527;0;5 10 11 18 21 26 32 36 45 46 54 58 64 69 73 79
10528;1;1 6 13 17 25 30 35 40 42 48 50 55 60 67 73 77
10529;2;5 10 15 19 25 27 32 37 41 47 50 56 63 67 74 76
10530;7;1 10 13 20 25 30 35 39 41 48 50 55 60 67 73 78
10531;4;1 10 11 18 21 27 31 38 45 48 53 59 64 68 74 76
