ID;CLASS;EVENTS
45715;0;1 2 9 21 24 25 31 43 45 51 52 56 61 66
45716;1;1 5 9 20 23 27 36 44 45 50 52 56 61 66
45717;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
45718;1;1 2 9 15 23 27 37 44 45 51 52 56 61 66
45719;0;1 5 9 17 23 25 36 43 49 51 55 56 61 66
45720;1;1 2 9 16 23 25 31 43 49 51 52 56 61 66
45721;1;1 2 9 16 23 25 36 43 45 51 52 56 61 72
45722;1;1 2 9 17 23 26 36 44 45 50 52 56 61 66
45723;0;1 4 9 14 24 26 33 44 45 51 52 56 61 66
45724;1;1 9 15 23 27 42 45 50 52 56 61 66
45725;1;1 2 9 15 23 27 29 42 45 50 52 56 61
45726;1;1 9 16 23 27 44 45 51 52 56 61 66
45727;0;1 2 9 21 24 25 33 43 45 51 52 58 61 66
45728;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
45729;1;1 2 9 19 24 26 38 42 45 50 52 56 61 66
45730;1;1 2 9 15 23 26 31 42 45 50 52 56 61 66
45731;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66
45732;1;1 2 9 17 23 27 30 42 45 51 52 56 61 66
45733;1;1 2 9 16 23 25 35 43 45 51 52 56 61 66
45734;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
45735;1;1 2 9 16 23 25 38 43 45 51 52 56 61 66
45736;0;1 6 9 15 23 27 39 44 45 51 52 59 61 66
45737;1;1 2 9 16 23 27 35 42 45 51 52 56 61 72
45738;1;1 2 9 15 23 25 30 43 45 51 52 56 61 66
45739;1;1 6 9 15 23 27 39 42 45 51 52 56 61 66
45740;0;1 2 9 17 23 25 33 42 45 51 52 56 61 66
45741;1;1 2 9 19 24 27 31 44 49 50 52 56 61 66
45742;1;1 9 17 23 27 42 45 51 52 56 61 66
45743;1;1 2 9 14 24 25 34 43 45 51 52 56 61 72
45744;0;1 3 9 18 24 25 34 43 45 51 52 56 61 66
45745;1;1 2 9 14 24 27 32 42 45 51 52 56 61 66
45746;1;1 7 9 14 24 25 34 43 45 51 52 56 61 66
45747;1;1 2 9 17 23 27 31 42 45 50 52 56 61 72
45748;0;1 4 9 19 24 25 32 43 45 51 54 56 61 66
45749;1;1 2 9 14 24 25 32 42 45 51 52 56 61 66
45750;1;1 2 9 16 23 27 31 42 49 50 52 56 61 66
45751;1;1 3 9 18 24 25 34 43 45 51 52 56 61 66
45752;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66
45753;1;1 2 9 17 23 25 32 43 45 51 52 56 61 66
45754;1;1 2 9 17 23 25 36 41 45 50 52 58 61 66
45755;1;1 2 9 17 23 27 37 44 45 51 52 56 65 66
45756;1;1 2 9 22 24 27 36 42 45 51 52 56 61 66
45757;0;1 2 9 20 23 25 34 43 45 51 54 56 61 66
45758;1;1 3 9 17 23 26 32 44 45 51 52 56 61 66
45759;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
45760;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
45761;0;1 2 9 21 24 26 33 42 49 50 52 56 61 66
45762;1;1 9 15 23 25 43 48 51 52 56 61 69
45763;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
45764;1;1 2 9 17 23 27 31 44 45 50 52 56 61 83
45765;0;1 4 9 15 23 25 32 43 45 51 55 56 61 66
45766;1;1 2 9 16 23 25 30 43 46 51 52 56 61 67
45767;1;1 2 9 14 24 25 30 43 46 51 52 56 61 72
45768;1;1 6 9 20 23 25 31 43 45 51 52 56 61 66
45769;0;1 6 9 17 23 27 36 44 45 50 52 56 61 66
45770;1;1 2 9 16 23 26 37 44 45 51 52 56 61 66
45771;1;1 2 9 17 23 27 36 42 45 50 52 56 61 72
45772;1;1 4 9 16 23 25 36 41 45 50 52 56 61 66
45773;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
45774;1;1 2 9 20 23 25 29 43 45 51 52 56 61 72
45775;1;1 3 9 17 23 25 30 43 45 51 52 56 61 66
45776;1;1 2 9 16 23 25 39 43 45 51 52 56 61 66
45777;0;1 2 9 21 24 27 32 44 45 51 52 56 61 66
45778;1;1 2 9 15 23 27 36 44 45 50 52 56 61 72
45779;1;1 4 9 14 24 25 32 43 45 51 52 56 61 66
45780;1;1 2 9 16 23 27 32 44 45 51 52 56 61 66
45781;1;1 2 9 15 23 26 35 44 45 50 52 56 61 66
45782;0;1 7 9 21 24 25 33 43 45 51 52 56 61 66
45783;1;1 2 9 15 23 27 31 44 45 50 52 56 61 66
45784;1;1 2 9 16 23 27 30 44 45 51 52 56 61 66
45785;1;1 2 9 16 23 27 31 42 45 51 52 56 61 72
45786;0;1 2 9 22 24 25 34 43 45 51 52 56 61 66
45787;1;1 2 9 15 23 25 32 43 46 51 52 56 61 81
45788;1;1 2 9 17 23 27 32 44 45 51 52 59 61 72
45789;1;1 2 9 17 23 26 33 44 45 50 52 56 61 66
45790;0;1 2 9 15 23 25 30 43 45 51 55 56 61 66
45791;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
45792;1;1 2 9 17 23 26 30 44 45 50 52 56 61 66
45793;1;1 2 9 15 23 27 36 42 45 51 52 56 61 66
45794;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66
45795;1;1 7 9 17 23 26 36 44 45 50 52 56 61 66
45796;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
45797;1;1 2 9 14 24 26 33 44 45 50 52 57 61 66
45798;0;1 2 9 14 24 25 33 43 49 51 52 56 61 66
45799;1;1 6 9 16 23 25 31 43 49 51 52 56 61 66
45800;1;1 2 9 16 23 27 37 42 48 51 52 56 61 72
45801;1;1 2 9 17 23 27 36 44 45 50 52 56 61 66
45802;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
45803;0;1 2 9 14 24 27 34 44 45 51 52 56 61 66
45804;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
45805;1;1 2 9 14 24 27 31 42 45 50 52 56 61 66
45806;1;1 2 9 17 23 26 35 42 45 50 52 56 61 66
45807;0;1 2 9 17 23 25 33 43 45 51 52 56 61 66
45808;1;1 2 9 15 23 27 30 42 46 51 52 56 61 81
45809;1;1 9 17 23 27 44 49 51 52 56 61 66
45810;1;1 9 15 23 27 44 47 50 52 56 61 66
45811;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66
45812;1;1 2 9 16 23 27 30 42 45 51 52 56 61 66
45813;1;1 9 17 23 27 42 45 51 52 56 61 66
45814;1;1 3 9 15 23 26 31 44 45 50 52 56 61 66
45815;0;1 3 9 15 23 25 33 43 45 51 52 56 61 66
45816;1;1 4 9 15 23 25 32 43 45 51 52 56 65 66
45817;1;1 2 9 14 24 25 34 43 45 51 52 56 61
45818;1;1 2 9 19 24 27 36 44 45 50 52 56 61 66
45819;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
45820;1;1 2 9 17 23 27 31 42 48 51 52 56 61 72
45821;1;1 2 9 17 23 27 31 42 45 50 52 56 61 72
45822;1;1 9 15 23 27 44 49 50 52 56 61 66
45823;0;1 6 9 19 24 25 33 43 45 51 52 56 61 66
45824;1;1 2 9 14 24 26 35 44 45 51 52 56 61
45825;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
45826;1;1 2 9 15 23 26 32 44 45 51 52 56 61 66
45827;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
45828;0;1 2 9 14 24 25 33 43 45 51 52 58 61 66
45829;1;1 6 9 14 24 27 34 42 45 50 52 56 61 66
45830;1;1 2 9 20 23 25 30 43 45 51 52 56 61 66
45831;1;1 3 9 16 23 27 37 42 45 51 52 56 61 66
45832;0;1 2 9 15 23 25 33 43 45 51 55 56 61 66
45833;1;1 2 9 16 23 25 37 43 45 51 52 56 61 72
45834;1;1 6 9 14 24 27 34 44 45 50 52 56 61 66
45835;1;1 2 9 14 24 27 36 44 45 50 52 56 61 66
45836;0;1 2 9 19 24 25 30 43 45 51 52 56 61 66
45837;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
45838;1;1 2 9 17 23 25 33 43 45 51 52 56 63 66
45839;1;1 2 9 14 24 27 33 44 46 50 52 56 61 83
45840;0;1 3 9 15 23 25 32 43 45 51 52 56 61 66
45841;1;1 3 9 16 23 27 31 44 49 50 52 56 61 72
45842;1;1 2 9 16 23 27 31 44 49 51 52 56 61 66
45843;1;1 2 9 17 23 27 31 44 45 50 52 56 61 66
45844;0;1 3 9 17 23 25 30 43 45 51 52 56 61 66
45845;1;1 2 9 17 23 27 30 44 45 51 52 56 61 66
45846;1;1 2 9 16 23 27 38 42 46 51 52 56 61 66
45847;1;1 2 9 17 23 26 31 42 45 50 52 56 61 66
45848;0;1 2 9 14 24 25 34 43 45 51 54 56 61 66
45849;1;1 2 9 16 23 26 29 42 45 50 52 56 61 72
45850;1;1 2 9 15 23 27 32 44 45 51 52 56 61 66
45851;1;1 2 9 15 23 25 30 43 45 51 52 56 61 66
45852;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
45853;0;1 2 9 22 24 25 34 43 45 51 55 56 61 66
45854;1;1 5 9 17 23 26 34 42 45 50 52 56 61 66
45855;1;1 2 9 17 23 25 32 42 46 50 52 56 61 66
45856;1;1 3 9 17 23 26 30 42 45 50 52 56 61 66
45857;0;1 2 9 14 24 25 33 41 45 50 52 56 61 66
45858;1;1 2 9 15 23 25 34 43 45 51 52 56 61 66
45859;1;1 2 9 17 23 25 31 43 49 51 52 56 61 66
45860;1;1 9 15 23 27 42 45 51 52 56 61 66
45861;0;1 3 9 18 24 25 34 43 45 51 52 56 61 68
45862;1;1 2 9 15 23 27 36 44 45 50 52 56 61 66
45863;1;1 2 9 15 23 27 29 42 45 51 52 56 61 66
45864;1;1 5 9 17 23 27 31 42 45 51 52 56 61 66
45865;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66
45866;1;1 2 9 17 23 27 33 42 45 50 52 56 61 66
45867;1;1 2 9 14 24 27 36 44 45 51 52 56 61 66
45868;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
45869;0;1 2 9 18 24 25 34 43 45 51 52 56 61 66
45870;1;1 3 9 17 23 27 31 44 45 51 52 56 61 66
45871;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
45872;1;1 2 9 19 24 26 31 42 45 50 52 58 61 66
45873;1;1 2 9 14 24 27 30 44 45 51 52 56 61 66
45874;0;1 2 9 14 24 25 34 41 46 50 52 56 61 81
45875;1;1 2 9 17 23 25 38 43 47 51 52 56 61 66
45876;1;1 2 9 14 24 27 34 42 45 51 52 56 61 70
45877;1;1 2 9 17 23 26 36 44 45 50 52 56 61 66
45878;0;1 2 9 15 23 25 37 43 45 51 52 56 61 66
45879;1;1 2 9 21 24 25 34 43 45 51 52 56 61
45880;1;1 3 9 16 23 26 33 44 45 51 52 56 61 66
45881;1;1 3 9 17 23 25 32 43 45 51 52 56 61 66
45882;0;1 7 9 22 24 25 34 43 45 51 52 56 61 66
45883;1;1 2 9 14 24 27 34 44 45 51 52 56 61 66
45884;1;1 2 9 17 23 26 32 44 45 51 52 56 61 66
45885;1;1 3 9 16 23 25 31 43 45 51 52 56 61 66
45886;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
45887;1;1 6 9 20 23 27 33 42 47 50 52 56 61 66
45888;1;1 2 9 15 23 26 34 44 45 51 52 56 61 66
45889;1;1 2 9 15 23 27 39 42 45 51 52 56 61 66
45890;0;1 2 9 21 24 25 34 43 45 51 55 56 61 66
45891;1;1 7 9 15 23 25 38 43 45 51 52 56 61 66
45892;1;1 2 9 17 23 26 36 42 45 50 52 56 61 66
45893;1;1 2 9 15 23 25 34 42 45 51 52 56 61 66
45894;0;1 5 9 18 24 26 33 44 49 51 52 56 61 66
45895;1;1 6 9 17 23 25 39 43 45 51 52 56 61 66
45896;1;1 2 9 17 23 27 32 42 45 51 52 56 61 66
45897;1;1 2 9 20 23 27 31 44 45 50 52 56 61 66
45898;1;1 2 9 17 23 25 38 43 45 51 52 56 61 66
45899;0;1 2 9 17 23 25 33 43 45 51 52 56 61 66
45900;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
45901;1;1 2 9 16 23 26 38 42 45 51 52 56 61 66
45902;1;1 3 9 17 23 27 34 42 49 50 52 56 61 66
45903;0;1 7 9 20 23 25 34 41 46 50 52 56 61 81
45904;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
45905;1;1 2 9 17 23 27 32 42 45 50 52 56 61 72
45906;1;1 2 9 19 24 27 31 44 49 51 52 56 61 84
45907;0;1 2 9 17 23 25 35 43 45 51 52 56 61 66
45908;1;1 2 9 15 23 27 38 42 45 51 52 56 61 66
45909;1;1 2 9 14 24 27 36 42 45 50 52 56 61 66
45910;1;1 2 9 14 24 27 32 42 45 50 52 56 61 66
45911;0;1 2 9 14 24 25 33 43 45 51 55 56 61 66
45912;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
45913;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
45914;1;1 2 9 14 24 27 33 42 45 50 52 56 61 66
45915;0;1 2 9 20 23 25 29 43 45 51 55 56 61 66
45916;1;1 6 9 14 24 27 34 42 45 50 52 56 61 66
45917;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
45918;1;1 7 9 17 23 25 39 43 45 51 52 56 61 66
45919;1;1 2 9 17 23 25 36 43 45 51 52 56 61 66
45920;0;1 2 9 20 23 25 30 43 45 51 52 56 61 66
45921;1;1 2 9 19 24 27 31 42 45 50 52 56 61 66
45922;1;1 2 9 14 24 27 32 44 45 50 52 56 61 66
45923;1;1 2 9 20 23 25 36 41 49 50 52 56 61 66
45924;0;1 2 9 15 23 25 34 43 45 51 52 56 61 66
45925;1;1 2 9 16 23 27 31 42 45 50 52 56 61 66
45926;1;1 2 9 16 23 27 31 42 49 50 52 56 61 66
45927;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
45928;0;1 3 9 21 24 26 38 44 45 51 52 58 61 66
45929;1;1 7 9 14 24 27 34 44 45 50 53 56 61 66
45930;1;1 2 9 17 23 25 38 43 49 51 52 56 65 66
45931;1;1 2 9 15 23 25 34 43 45 51 52 56 61 66
45932;0;1 2 9 18 24 25 34 43 45 51 52 56 61 66
45933;1;1 2 9 15 23 27 33 44 45 50 52 56 61 66
45934;1;1 2 9 15 23 25 35 43 45 51 52 56 61 66
45935;1;1 2 9 15 23 26 36 42 45 50 52 56 61 66
45936;0;1 8 9 17 23 25 35 42 45 50 52 57 61 66
45937;1;1 3 9 16 23 27 37 42 45 51 52 56 61 66
45938;1;1 2 9 14 24 27 36 44 45 50 52 56 61 66
45939;1;1 2 9 17 23 27 35 44 45 51 52 56 61 66
45940;0;1 9 15 23 25 43 46 51 52 56 61 76
45941;1;1 2 9 15 23 27 36 42 45 51 52 56 61 66
45942;1;1 2 9 15 23 27 36 44 45 50 52 56 61 66
45943;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
45944;1;1 2 9 14 24 27 31 42 45 51 52 56 61 66
45945;0;1 7 9 22 24 25 34 43 45 51 52 56 61 66
45946;1;1 2 9 17 23 27 33 44 45 51 52 56 61 66
45947;1;1 2 9 17 23 25 37 43 45 51 52 56 61 66
45948;1;1 2 9 17 23 26 35 44 45 51 52 56 61 66
45949;0;1 2 9 20 23 25 32 43 45 51 52 56 61 66
45950;1;1 3 9 15 23 25 34 43 45 51 52 56 61 66
45951;1;1 2 9 15 23 27 36 42 45 50 52 56 61 66
45952;1;1 2 9 17 23 27 35 42 47 50 52 56 61 66
45953;0;1 2 9 14 24 25 36 43 45 51 52 57 61 66
45954;1;1 2 9 15 23 26 32 44 45 51 52 56 61 66
45955;1;1 7 9 14 24 25 34 42 45 50 52 56 61 66
45956;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
45957;0;1 2 9 15 23 25 36 41 45 50 52 56 61 66
45958;1;1 6 9 21 24 25 33 43 45 51 52 56 61 78
45959;1;1 9 22 24 27 42 46 51 52 56 61 73
45960;1;1 2 9 21 24 27 33 44 45 50 52 56 61 66
45961;0;1 4 9 15 23 25 34 43 49 51 52 56 61 90
45962;1;1 3 9 16 23 25 37 43 45 51 52 56 61 66
45963;1;1 3 9 19 24 25 33 43 45 51 52 56 61 66
45964;1;1 2 9 16 23 25 31 43 45 51 52 56 61 66
45965;0;1 2 9 19 24 25 34 43 45 51 52 56 61 66
45966;1;1 2 9 14 24 25 36 43 45 51 52 56 61 66
45967;1;1 3 9 16 23 25 33 43 45 51 52 56 63 75
45968;1;1 2 9 17 23 27 35 44 45 51 52 56 61 66
45969;1;1 2 9 20 23 27 33 42 45 50 52 56 61 72
45970;0;1 4 9 19 24 25 33 41 45 50 52 56 61 66
45971;1;1 5 9 15 23 26 36 44 49 50 52 56 61 66
45972;1;1 5 9 15 23 27 31 44 45 50 52 56 61 66
45973;1;1 2 9 17 23 27 31 44 45 50 52 56 61 66
45974;0;1 3 9 22 24 25 34 43 45 51 52 56 61
45975;1;1 2 9 15 23 27 36 42 45 50 52 56 61 66
45976;1;1 3 9 14 24 27 37 44 45 51 52 56 61 66
45977;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
45978;0;1 7 9 14 24 25 34 43 49 51 52 56 61 66
45979;1;1 2 9 14 24 25 34 43 45 51 52 56 61 66
45980;1;1 2 9 16 23 27 32 42 45 51 52 56 61 66
45981;1;1 2 9 16 23 25 37 41 45 50 52 56 61 72
45982;0;1 2 9 21 24 25 33 43 45 51 52 56 61 78
45983;1;1 2 9 17 23 26 30 42 45 51 52 56 61 85
45984;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
45985;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
45986;0;1 5 9 17 23 25 36 41 45 50 52 56 61 66
45987;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
45988;1;1 2 9 15 23 27 31 42 45 50 52 56 61 72
45989;1;1 3 9 21 24 26 34 44 45 50 52 56 61 66
45990;1;1 3 9 16 23 27 37 42 45 51 52 56 61 66
45991;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
45992;1;1 2 9 17 23 26 35 44 49 50 52 56 61 66
45993;1;1 2 9 14 24 27 32 44 45 51 52 56 61 66
45994;1;1 2 9 14 24 27 34 44 45 51 52 56 61 66
45995;0;1 2 9 15 23 25 36 43 45 51 55 56 61 66
45996;1;1 6 9 14 24 27 36 44 45 50 52 56 61 66
45997;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
45998;1;1 2 9 15 23 26 31 44 45 51 52 56 61 66
45999;0;1 2 9 20 23 25 36 43 45 51 52 56 61 66
46000;1;1 2 9 14 24 27 36 44 45 50 52 56 61 66
46001;1;1 2 9 17 23 27 30 44 45 51 52 56 61 66
46002;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
46003;0;1 2 9 14 24 25 36 41 46 50 52 56 61 66
46004;1;1 2 9 17 23 27 35 42 45 51 52 56 61 66
46005;1;1 2 9 17 23 27 33 42 45 50 52 56 61 66
46006;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
46007;0;1 4 9 17 23 25 32 43 45 51 52 56 61 66
46008;1;1 2 9 17 23 27 33 42 45 50 52 56 61 66
46009;1;1 3 9 20 23 27 37 42 45 51 52 56 63 66
46010;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
46011;0;1 4 9 21 24 27 33 44 45 51 52 56 61 66
46012;1;1 2 9 16 23 25 31 43 48 51 52 56 61
46013;1;1 9 17 23 25 43 49 51 52 56 61 66
46014;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
46015;1;1 2 9 17 23 27 36 42 49 50 52 56 61 66
46016;0;1 2 9 14 24 26 33 44 45 51 52 56 61 66
46017;1;1 2 9 15 23 27 32 44 49 51 52 56 61 66
46018;1;1 2 9 15 23 27 32 42 45 51 52 56 61 66
46019;1;1 2 9 15 23 27 31 44 45 51 52 56 61 66
46020;0;1 2 9 22 24 25 34 43 45 51 55 56 61 66
46021;1;1 3 9 17 23 25 38 43 45 51 52 56 61 66
46022;1;1 2 9 15 23 27 38 44 45 51 52 56 61 66
46023;1;1 3 9 16 23 25 32 43 45 51 52 56 61 66
46024;0;1 3 9 17 23 25 33 43 45 51 52 56 61 66
46025;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
46026;1;1 2 9 14 24 27 30 42 45 51 52 56 61 66
46027;1;1 4 9 14 24 25 36 41 45 50 52 56 61
46028;0;1 2 9 20 23 25 30 43 45 51 52 56 61 66
46029;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
46030;1;1 2 9 18 24 27 34 44 45 50 52 56 61 66
46031;1;1 2 9 14 24 27 33 42 46 50 52 56 61 81
46032;0;1 6 9 19 24 25 33 43 45 51 52 56 61 87
46033;1;1 2 9 14 24 27 33 44 49 50 52 56 61 66
46034;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
46035;1;1 2 9 20 23 25 35 43 45 51 52 56 61 66
46036;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
46037;0;1 2 9 15 23 25 33 43 49 51 52 56 61 66
46038;1;1 6 9 14 24 27 34 42 49 51 52 56 61 66
46039;1;1 2 9 15 23 25 35 43 45 51 52 56 61 66
46040;1;1 7 9 15 23 27 36 42 45 50 52 56 61 66
46041;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66
46042;1;1 7 9 15 23 27 29 42 45 50 52 56 61 66
46043;1;1 6 9 14 24 27 34 44 45 51 52 56 61 66
46044;1;1 2 9 15 23 27 31 44 49 51 52 56 61 66
46045;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
46046;1;1 2 9 17 23 27 31 42 49 51 52 56 61 66
46047;1;1 2 9 17 23 26 32 44 45 51 52 56 61 66
46048;1;1 9 17 23 27 42 45 51 52 56 61 66
46049;0;1 2 9 20 23 26 38 44 45 51 52 56 61 66
46050;1;1 2 9 16 23 27 31 42 45 50 52 56 61 66
46051;1;1 4 9 20 23 25 32 43 45 51 52 56 61 66
46052;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
46053;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
46054;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
46055;1;1 9 15 23 27 42 45 51 52 56 61 66
46056;1;1 2 9 17 23 27 32 42 45 50 52 56 61 66
46057;0;1 2 9 14 24 26 34 44 45 51 52 56 61 66
46058;1;1 2 9 14 24 26 36 44 45 50 52 56 61 66
46059;1;1 2 9 16 23 25 35 43 45 51 52 56 61 66
46060;1;1 2 9 17 23 27 36 42 49 50 52 56 61 66
46061;1;1 2 9 15 23 27 32 44 45 50 52 56 61 66
46062;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66
46063;1;1 2 9 15 23 27 31 44 45 50 52 56 61 66
46064;1;1 2 9 17 23 25 32 43 49 51 52 56 61 66
46065;1;1 2 9 14 24 25 35 43 45 51 52 56 61 72
46066;0;1 2 9 15 23 25 33 43 45 51 52 56 61 66
46067;1;1 2 9 16 23 27 32 42 45 51 52 56 61 66
46068;1;1 2 9 17 23 25 33 43 45 51 52 56 61 66
46069;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
46070;0;1 2 9 14 24 25 33 43 45 51 52 56 61 75
46071;1;1 7 9 17 23 26 36 42 45 50 52 56 61 66
46072;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
46073;1;1 2 9 14 24 26 31 44 45 50 52 56 61
46074;0;1 3 9 17 23 25 30 43 45 51 52 56 61 66
46075;1;1 2 9 17 23 25 37 43 45 51 52 56 61 66
46076;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
46077;1;1 2 9 20 23 26 36 42 45 50 52 56 61 66
46078;0;1 2 9 20 23 25 32 43 45 51 52 56 61 66
46079;1;1 4 9 17 23 25 33 43 45 51 52 56 61 66
46080;1;1 6 9 17 23 27 39 44 45 51 52 56 61 66
46081;1;1 5 9 15 23 27 36 42 49 50 52 56 61 66
46082;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
46083;1;1 2 9 17 23 25 34 41 45 50 52 56 61 66
46084;1;1 2 9 17 23 25 30 43 49 51 52 56 61 66
46085;1;1 3 9 15 23 27 31 42 45 50 52 56 61 66
46086;1;1 2 9 17 23 26 36 44 45 51 52 56 61 66
46087;0;1 2 9 19 24 25 34 43 45 51 52 56 61 66
46088;1;1 2 9 19 24 27 31 44 45 51 52 56 61 66
46089;1;1 2 9 17 23 26 36 42 45 50 52 56 61 66
46090;1;1 2 9 16 23 25 35 43 49 51 52 56 61 66
46091;0;1 2 9 20 23 25 33 41 45 50 52 56 61 66
46092;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
46093;1;1 7 9 21 24 27 34 44 45 50 52 56 61 66
46094;1;1 3 9 17 23 25 33 43 45 51 52 56 61 66
46095;0;1 2 9 18 24 25 34 43 45 51 52 56 61 66
46096;1;1 2 9 17 23 27 31 44 45 50 52 56 61 66
46097;1;1 2 9 16 23 26 31 44 47 51 52 56 61 66
46098;1;1 2 9 14 24 25 38 43 45 51 52 56 61
46099;0;1 6 9 17 23 25 33 43 45 51 52 57 61 66
46100;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
46101;1;1 2 9 17 23 25 34 43 47 51 52 56 61 66
46102;1;1 2 9 17 23 27 32 42 45 50 52 56 61 72
46103;0;1 5 9 19 24 25 34 43 45 51 52 56 61 66
46104;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
46105;1;1 3 9 14 24 25 37 43 45 51 52 56 61 66
46106;1;1 9 15 23 25 43 45 51 52 56 61 66
46107;1;1 2 9 16 23 27 31 42 45 51 52 56 61 72
46108;0;1 2 9 14 24 27 36 44 45 51 52 56 61 66
46109;1;1 3 9 21 24 27 29 44 45 50 52 56 61 66
46110;1;1 6 9 14 24 26 34 42 45 50 52 56 61 66
46111;1;1 2 9 20 23 25 30 43 45 51 52 56 61 66
46112;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
46113;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
46114;1;1 2 9 15 23 25 35 43 45 51 52 56 61 66
46115;1;1 2 9 16 23 25 38 43 45 51 52 56 61 66
46116;0;1 2 9 17 23 25 35 43 45 51 52 56 61 66
46117;1;1 9 15 23 27 42 45 50 52 56 61 66
46118;1;1 2 9 20 23 25 31 43 45 51 52 56 61 69
46119;1;1 2 9 17 23 27 35 42 45 50 52 56 61 66
46120;0;1 2 9 14 24 27 34 44 45 50 52 56 61 66
46121;1;1 2 9 14 24 26 33 42 45 50 52 56 61 66
46122;1;1 2 9 16 23 25 32 43 45 51 52 56 61 66
46123;1;1 2 9 14 24 25 29 43 45 51 52 56 61 66
46124;0;1 6 9 16 23 27 31 42 45 51 52 58 61 66
46125;1;1 2 9 15 23 27 36 42 48 50 52 56 61 66
46126;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
46127;1;1 2 9 17 23 27 35 42 49 51 52 56 61 66
46128;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66
46129;1;1 2 9 17 23 26 36 42 45 50 52 56 61 66
46130;1;1 2 9 16 23 27 31 44 45 51 52 56 61 72
46131;1;1 2 9 16 23 25 31 43 45 51 52 56 61 66
46132;1;1 2 9 17 23 25 36 42 45 50 52 56 61
46133;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
46134;1;1 2 9 17 23 27 33 44 45 50 52 56 61 66
46135;1;1 2 9 16 23 27 31 44 45 50 52 56 61 66
46136;1;1 2 9 16 23 25 37 43 45 51 52 58 61 66
46137;0;1 2 9 14 24 27 32 42 45 51 52 56 61 66
46138;1;1 2 9 16 23 25 36 43 45 51 52 56 61 85
46139;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
46140;1;1 2 9 17 23 26 31 42 45 50 52 56 61 66
