ID;CLASS;EVENTS
20041;12;4 6 16 24 32 37
20042;15;2 5 9 20 30 39
20043;0;4 5 15 20 30 35
20044;16;3 5 14 19 28 35
20045;13;3 5 13 17 30 40
20046;15;4 5 15 18 28 35
20047;11;3 7 13 21 32 39
20048;10;3 5 11 24 29 33
20049;14;3 6 10 22 32 37
20050;12;3 7 14 21 29 34
20051;13;4 5 16 18 32 39
20052;15;2 5 11 17 31 35
20053;0;3 5 16 19 31 36
20054;9;4 8 16 18 27 34
20055;14;1 5 13 17 32 40
20056;16;2 5 16 19 31 38
20057;15;1 5 13 20 32 36
20058;8;2 5 10 19 25 40
20059;12;4 7 11 21 28 40
20060;13;3 6 13 17 30 36
20061;7;4 7 16 23 26 34
20062;11;4 7 14 17 30 35
20063;14;1 5 14 17 31 35
20064;0;4 6 14 21 30 38
20065;10;4 8 10 22 31 33
20066;15;3 6 15 22 27 36
20067;13;4 6 15 21 25 38
20068;14;3 6 15 17 28 39
20069;16;2 5 9 18 29 38
20070;12;2 5 13 20 30 34
20071;15;3 6 11 19 27 37
20072;13;3 5 16 19 32 40
20073;0;3 5 10 22 27 37
20074;9;3 7 12 20 32 33
20075;11;3 7 10 21 28 33
20076;14;4 5 16 21 28 40
20077;15;2 6 11 23 31 38
20078;12;4 5 14 21 32 38
20079;14;2 5 9 23 32 35
20080;10;3 7 9 23 32 34
20081;13;3 7 15 21 29 37
20082;16;2 5 14 23 27 38
20083;0;2 5 13 19 28 34
20084;15;3 5 10 21 29 37
20085;14;3 5 14 22 27 40
20086;12;4 7 13 22 28 40
20087;13;4 6 9 17 30 40
20088;11;4 7 15 18 25 37
20089;15;3 7 14 19 30 37
20090;6;3 5 14 20 25 35
20091;17;1 5 16 22 29 35
20092;0;4 5 15 20 31 37
20093;14;4 5 10 21 30 40
20094;9;4 8 9 23 27 33
20095;16;2 5 11 23 30 36
20096;15;3 6 13 22 27 37
20097;10;1 5 9 19 29 34
20098;13;3 6 9 21 28 39
20099;8;3 5 13 19 31 34
20100;12;4 8 15 24 30 36
20101;14;4 6 12 19 28 37
20102;15;3 5 13 23 31 37
20103;0;3 5 12 21 29 38
20104;3;3 6 12 23 25 34
20105;11;4 8 15 23 31 35
20106;13;3 5 9 22 25 34
20107;14;4 6 15 20 27 37
20108;7;4 7 9 22 25 34
20109;16;3 5 11 23 31 39
20110;12;3 7 14 23 32 39
20111;15;3 6 11 19 28 38
20112;14;1 5 14 18 32 34
20113;0;3 7 13 18 30 35
20114;9;3 5 13 20 31 33
20115;10;4 7 11 17 25 37
20116;13;3 6 13 21 31 39
20117;15;2 6 11 21 29 35
20118;12;3 6 12 23 26 38
20119;11;4 5 9 23 30 40
20120;14;4 6 12 19 28 36
20121;13;3 6 9 18 30 40
20122;16;4 5 14 23 30 35
20123;15;2 5 15 20 26 39
20124;0;4 6 15 20 30 36
20125;15;2 6 12 23 28 34
20126;13;4 7 15 19 26 36
20127;12;3 5 11 23 25 35
20128;14;1 5 11 23 31 34
20129;10;2 5 13 19 31 33
20130;15;2 6 15 24 31 37
20131;11;3 5 10 17 31 34
20132;9;4 8 13 22 28 34
20133;0;3 7 14 21 31 37
20134;16;1 5 14 21 30 35
20135;14;3 5 10 22 29 40
20136;13;1 5 9 24 29 33
20137;12;4 5 14 17 31 37
20138;15;2 5 10 23 28 34
20139;8;4 7 16 24 26 35
20140;14;2 6 15 24 29 34
20141;13;4 5 12 24 32 36
20142;0;4 6 10 24 25 39
20143;15;3 6 14 23 27 38
20144;11;4 6 14 24 32 35
20145;10;4 8 9 20 32 37
20146;16;3 5 14 23 28 38
20147;12;3 6 13 20 25 38
20148;14;2 5 16 18 26 35
20149;6;4 5 11 19 30 34
20150;15;4 5 10 17 31 36
20151;13;3 6 9 18 31 40
20152;9;4 7 10 23 29 33
20153;0;4 5 16 17 32 34
20154;7;4 6 13 23 30 33
20155;14;4 6 15 19 29 38
20156;15;3 5 15 21 28 39
20157;12;3 7 14 19 32 37
20158;13;4 7 15 23 28 39
20159;11;4 6 12 23 31 40
20160;5;4 6 14 24 25 33
20161;16;2 5 12 18 29 36
20162;14;2 5 14 23 32 39
20163;17;1 5 15 23 28 36
20164;10;2 6 12 21 31 33
20165;0;3 7 15 22 30 38
20166;15;2 6 13 23 31 38
20167;14;3 6 11 24 32 39
20168;12;4 7 9 21 28 38
20169;13;4 7 16 17 31 37
20170;15;4 5 11 20 32 37
20171;14;3 7 10 23 30 37
20172;9;4 8 9 19 31 33
20173;16;2 6 12 22 30 37
20174;11;4 7 9 24 26 35
20175;0;3 6 14 17 29 34
20176;13;2 5 14 18 25 36
20177;12;3 7 13 24 32 36
20178;15;2 6 16 24 28 36
20179;10;4 7 12 17 25 38
20180;14;4 6 10 17 28 39
20181;8;3 6 10 22 25 40
20182;13;4 7 11 18 28 37
20183;0;3 6 15 22 32 39
20184;15;4 6 11 24 30 38
20185;16;2 5 11 23 28 35
20186;4;3 7 11 20 26 33
20187;14;2 5 12 21 28 33
20188;12;1 5 11 20 31 34
20189;11;4 7 13 17 32 36
20190;15;2 5 14 18 27 40
20191;13;2 6 14 20 32 36
20192;9;3 6 9 18 31 33
20193;14;2 5 14 21 32 39
20194;0;4 7 10 19 25 34
20195;15;4 5 15 21 28 39
20196;10;2 6 16 19 28 33
20197;12;4 6 9 17 25 35
20198;16;2 6 11 19 30 35
20199;13;3 7 9 23 32 38
20200;15;2 5 10 24 32 39
20201;14;1 5 11 22 32 39
20202;7;4 7 9 20 25 34
20203;11;2 6 11 22 28 33
20204;0;4 5 15 24 32 39
20205;15;4 5 9 17 28 39
20206;12;2 5 12 19 27 39
20207;13;3 6 13 19 29 38
20208;14;4 6 11 19 30 38
20209;15;2 5 12 18 32 35
20210;6;4 6 13 24 25 34
20211;9;3 7 10 20 32 35
20212;10;4 8 15 19 28 33
20213;16;2 5 10 23 28 35
20214;13;3 6 13 24 30 36
20215;0;4 8 15 18 31 35
20216;14;2 6 13 17 29 37
20217;11;1 5 15 19 27 34
20218;3;3 7 15 20 27 33
20219;12;4 6 16 24 25 36
20220;15;1 5 14 22 30 33
20221;14;3 6 12 17 28 38
20222;13;4 6 12 17 27 39
20223;8;4 7 10 22 25 40
20224;0;2 6 13 21 30 37
20225;16;1 5 13 22 32 36
20226;15;3 5 11 18 27 40
20227;12;4 7 12 17 28 40
20228;10;4 7 11 17 26 36
20229;14;3 5 12 23 27 37
20230;13;4 6 16 21 26 39
20231;9;4 6 16 21 31 33
20232;11;4 6 14 19 31 37
20233;15;3 6 9 21 28 37
20234;14;4 6 9 22 27 36
20235;17;1 5 10 24 30 35
20236;0;4 7 16 17 32 34
20237;12;4 7 15 24 26 37
20238;16;1 5 14 21 29 34
20239;13;3 7 10 23 31 35
20240;15;4 5 9 20 29 39
20241;14;2 5 13 18 31 38
20242;2;4 7 10 24 27 33
20243;15;1 5 11 20 32 39
20244;0;3 6 15 23 32 39
20245;10;4 8 9 23 32 35
20246;11;3 6 16 19 25 38
20247;12;1 5 16 20 28 33
20248;13;3 6 9 17 30 40
20249;14;4 6 11 20 28 40
20250;15;2 5 9 19 28 40
20251;7;4 7 10 24 32 33
20252;9;3 7 12 20 29 33
20253;16;3 5 12 17 29 34
20254;13;2 6 10 21 28 34
20255;0;1 5 16 20 31 37
20256;14;3 6 9 20 26 38
20257;12;4 7 14 22 28 39
20258;15;2 5 12 18 29 40
20259;11;3 7 9 21 32 36
20260;14;4 5 15 19 31 39
20261;10;4 8 9 20 30 33
20262;13;3 5 16 22 25 35
20263;15;3 6 12 22 29 35
20264;8;4 8 15 20 32 34
20265;16;2 5 10 23 30 35
20266;0;3 6 14 18 30 33
20267;12;3 6 15 22 30 33
20268;14;3 5 14 24 26 35
20269;13;4 5 16 22 31 34
20270;6;4 6 14 18 25 34
20271;9;2 6 12 19 31 34
20272;15;4 5 14 18 28 39
20273;14;4 5 14 21 25 37
20274;0;3 5 11 21 26 37
20275;11;3 7 13 21 31 39
20276;12;4 5 11 22 30 34
20277;16;1 5 10 17 29 34
20278;10;4 6 16 21 30 34
20279;15;2 5 15 19 28 39
20280;13;3 6 16 21 27 40
20281;15;1 5 13 18 31 39
20282;14;3 6 11 21 30 37
20283;13;3 5 12 22 26 39
20284;0;4 5 12 24 27 39
20285;12;4 6 16 17 32 40
20286;15;3 5 9 19 30 36
20287;11;4 7 9 18 25 37
20288;14;3 6 10 19 32 36
20289;9;4 6 15 22 30 33
20290;16;3 5 15 22 30 34
20291;13;4 5 15 18 25 36
20292;15;3 5 15 24 28 36
20293;10;4 7 16 23 32 34
20294;0;3 5 10 21 27 36
20295;12;4 7 16 24 30 35
20296;14;4 6 16 17 26 36
20297;7;4 6 9 20 32 35
20298;15;2 5 10 18 28 40
20299;13;3 5 15 20 27 35
20300;14;3 6 13 21 27 36
20301;11;1 5 10 19 27 33
20302;5;4 6 13 17 25 33
20303;16;2 6 14 18 29 36
20304;12;4 6 16 20 26 39
20305;8;3 6 10 19 25 38
20306;0;3 5 10 23 27 38
20307;17;1 5 16 18 30 35
20308;15;3 5 11 21 29 40
20309;13;2 5 13 20 30 39
20310;14;4 6 9 20 30 37
20311;9;4 8 14 24 29 33
20312;10;4 7 10 18 31 35
20313;15;4 5 11 18 29 39
20314;14;3 5 9 19 26 39
20315;0;4 5 15 18 31 35
20316;16;2 5 15 22 27 38
20317;11;4 8 14 23 32 39
20318;12;2 5 9 23 25 35
20319;13;3 6 16 21 25 37
20320;15;4 5 11 19 31 35
20321;14;2 6 16 23 31 34
20322;13;4 7 14 17 30 38
20323;0;4 6 11 23 28 38
20324;12;4 6 12 24 27 37
20325;15;4 5 16 20 26 39
20326;10;4 7 11 18 26 36
20327;16;1 5 12 24 31 38
20328;9;4 8 13 23 32 34
20329;6;4 7 13 22 27 33
20330;14;2 6 9 18 31 35
20331;11;2 6 13 21 32 33
20332;3;3 7 11 20 27 33
20333;15;4 5 13 21 31 35
20334;13;2 6 15 17 29 33
20335;12;1 5 13 19 27 34
20336;0;4 5 15 19 31 34
20337;14;3 5 13 23 31 34
20338;15;2 6 12 21 30 35
20339;13;4 7 16 23 31 36
20340;14;4 5 10 19 26 39
20341;16;4 5 11 18 28 38
20342;15;2 5 9 21 26 35
20343;10;4 6 11 23 31 40
20344;11;2 6 11 24 28 33
20345;7;4 7 15 17 25 33
20346;0;4 6 12 21 27 37
20347;8;4 6 12 21 25 36
20348;12;1 5 15 17 32 35
20349;13;1 5 13 24 32 33
20350;9;4 8 15 17 26 33
20351;14;3 6 14 20 29 40
20352;15;2 6 9 23 31 37
20353;14;2 5 14 22 26 40
20354;12;3 7 14 22 32 39
20355;16;2 5 9 23 27 37
20356;0;4 7 14 18 30 35
20357;13;4 7 9 20 30 36
20358;11;4 6 9 19 25 40
20359;15;2 5 9 20 27 38
20360;10;3 7 9 20 29 34
20361;15;4 5 9 22 28 37
20362;13;4 5 9 17 25 40
20363;12;1 5 14 19 30 33
20364;0;4 8 14 22 31 38
20365;14;3 7 16 23 29 36
20366;16;1 5 13 17 28 35
20367;15;2 6 12 24 29 34
20368;9;3 6 11 20 29 35
20369;14;2 5 13 18 28 39
20370;13;4 7 15 18 27 37
20371;15;4 5 16 23 28 36
20372;11;3 7 16 21 32 33
20373;12;4 5 13 21 32 34
20374;0;2 5 11 20 26 37
20375;10;4 7 12 22 32 35
20376;14;3 6 15 24 31 36
20377;13;3 6 16 18 25 37
20378;17;2 5 12 23 30 38
20379;15;1 5 15 22 27 34
20380;16;2 5 16 23 27 37
20381;14;2 5 14 24 30 33
20382;12;3 6 16 20 25 37
20383;0;4 6 12 21 27 36
20384;15;2 5 9 22 27 35
20385;11;3 7 14 21 32 34
20386;8;4 7 16 19 31 33
20387;9;3 5 15 20 32 33
20388;6;4 7 13 21 25 33
20389;13;3 5 13 23 25 35
20390;14;3 6 15 22 25 38
20391;15;3 6 12 24 29 36
20392;7;4 8 14 19 32 34
20393;12;4 6 16 17 25 37
20394;10;3 7 11 21 32 33
20395;16;2 5 16 24 29 35
20396;0;2 5 14 20 30 37
20397;13;1 5 14 17 31 38
20398;14;4 7 11 23 29 38
20399;15;3 5 12 19 29 38
20400;13;3 5 15 21 25 40
20401;11;4 8 11 23 31 35
20402;14;3 7 10 22 32 36
20403;12;4 6 9 22 28 39
20404;0;4 7 11 22 26 37
20405;16;1 5 11 17 28 35
20406;15;1 5 10 17 32 35
20407;9;4 7 9 22 31 34
20408;14;4 6 14 17 30 39
20409;10;4 6 13 21 26 36
20410;13;4 6 9 19 31 40
20411;15;3 5 14 20 26 38
20412;12;4 7 9 24 32 38
20413;0;3 5 9 20 26 36
20414;11;2 6 16 20 30 33
20415;14;3 6 10 23 31 38
20416;13;3 6 13 20 26 38
20417;15;2 5 15 23 25 37
20418;16;4 5 15 24 30 37
20419;14;2 5 9 18 32 36
20420;12;4 6 13 23 25 36
20421;15;3 5 10 20 30 38
20422;0;4 7 11 17 28 33
20423;10;4 7 13 20 32 40
20424;9;4 8 10 24 26 33
20425;13;3 6 10 22 29 40
20426;8;1 5 11 18 31 33
20427;14;3 5 12 22 26 37
20428;11;4 8 9 21 32 39
20429;15;2 6 9 20 29 36
20430;13;1 5 11 20 27 33
20431;16;2 5 15 23 28 35
20432;12;1 5 10 20 31 34
20433;0;3 5 13 22 28 37
20434;14;4 6 15 19 30 39
20435;15;3 6 15 22 29 38
20436;15;4 5 11 17 32 39
20437;7;4 6 9 21 30 33
20438;13;3 5 10 23 32 35
20439;10;3 5 11 22 32 34
20440;12;3 6 14 18 32 39
20441;11;3 6 10 22 30 34
20442;5;4 6 14 23 26 33
20443;14;3 5 15 24 26 36
20444;16;2 5 16 24 29 36
20445;3;3 7 12 23 26 33
20446;9;4 6 11 17 32 34
20447;0;4 7 13 21 30 38
20448;6;3 5 12 18 31 33
20449;15;4 5 14 24 26 35
20450;17;1 5 10 18 28 36
20451;13;3 7 9 18 29 35
20452;14;4 6 11 17 30 38
20453;12;3 5 9 18 25 36
20454;15;2 5 14 22 25 36
20455;0;4 5 9 18 25 35
20456;13;4 6 16 21 25 39
20457;14;4 6 10 20 29 40
20458;10;4 7 13 18 25 39
20459;11;4 8 14 19 32 35
20460;16;3 5 12 18 29 38
20461;15;4 5 13 23 27 35
20462;14;2 5 11 17 32 39
20463;12;4 7 12 20 29 39
20464;0;4 7 12 24 28 39
20465;13;4 7 11 19 28 40
20466;9;2 6 15 17 32 39
20467;15;3 5 15 21 29 40
20468;14;2 6 11 20 32 36
20469;8;3 5 14 20 32 33
20470;13;3 7 12 22 31 37
20471;16;2 5 15 18 29 35
20472;11;2 5 9 20 29 33
20473;12;4 5 14 18 31 39
20474;10;2 6 10 20 31 33
20475;15;3 5 13 23 27 35
20476;0;3 7 13 20 30 35
20477;14;2 5 13 19 31 38
20478;15;2 5 13 22 31 35
20479;13;4 7 15 18 28 38
20480;12;4 7 16 20 31 39
20481;14;3 5 15 21 25 37
20482;16;1 5 12 21 31 37
20483;0;1 5 14 21 31 36
20484;9;2 5 11 19 30 33
20485;11;4 7 12 18 26 36
20486;7;4 5 9 22 32 33
20487;15;4 5 13 23 27 36
20488;13;1 5 11 20 28 33
20489;14;1 5 14 22 32 39
20490;10;2 5 11 19 25 39
20491;15;3 5 16 19 29 39
20492;12;2 5 12 17 25 38
20493;14;3 5 13 22 30 34
20494;0;1 5 16 22 31 37
20495;16;3 5 11 24 28 36
20496;13;4 7 15 24 31 37
20497;15;4 5 9 23 31 35
20498;11;3 7 10 19 29 34
20499;14;4 6 10 17 27 38
20500;12;3 7 11 21 32 37
20501;13;4 5 14 22 25 35
20502;0;4 8 14 18 31 35
20503;9;2 6 12 19 31 33
20504;15;4 6 10 23 28 38
20505;10;3 7 13 23 31 33
20506;6;3 5 16 20 25 35
20507;14;3 6 10 19 29 40
20508;13;4 5 9 19 32 38
20509;8;3 6 14 21 25 35
20510;16;3 5 14 17 30 37
20511;12;2 5 11 17 26 36
20512;15;2 5 13 21 28 39
20513;11;2 6 15 24 28 33
20514;15;3 5 9 24 30 39
20515;0;4 5 12 22 27 38
20516;14;4 5 9 19 26 39
20517;13;4 7 16 17 31 38
20518;15;2 6 16 24 30 38
20519;12;1 5 15 19 32 39
20520;17;1 5 11 18 30 38
20521;16;3 5 15 23 28 38
20522;10;4 6 10 23 29 40
20523;14;3 6 16 18 31 40
20524;9;4 6 12 22 32 34
20525;0;2 6 11 20 28 35
20526;13;3 6 12 18 32 38
20527;4;3 7 14 19 25 33
20528;11;2 5 9 22 30 33
20529;15;1 5 16 22 31 34
20530;14;2 5 12 17 32 39
20531;12;4 7 12 23 32 37
20532;15;2 6 13 23 30 37
20533;13;4 7 14 20 27 39
20534;7;4 5 9 19 31 34
20535;16;2 5 14 23 27 35
20536;0;4 7 14 17 30 34
20537;14;3 6 10 19 30 38
20538;15;3 5 14 19 26 37
20539;10;4 7 9 24 30 35
20540;12;4 7 13 22 30 35
20541;11;3 7 11 21 29 33
20542;13;4 5 10 18 32 39
20543;9;4 7 11 20 26 39
20544;14;3 6 15 17 30 39
20545;0;1 5 12 18 28 35
20546;15;2 5 16 23 26 39
20547;14;4 5 12 23 26 39
20548;16;2 5 10 22 30 37
20549;13;4 8 15 19 31 39
20550;8;4 8 13 19 32 34
20551;12;4 8 9 22 31 35
20552;15;3 6 14 23 26 39
20553;0;3 6 14 21 30 36
20554;14;3 5 9 24 30 40
20555;10;4 7 13 20 30 40
20556;11;4 6 14 23 32 35
20557;13;2 5 15 17 29 33
20558;3;3 7 14 20 26 33
20559;15;3 5 9 17 26 37
20560;12;3 6 13 18 32 40
20561;16;2 5 16 22 28 35
20562;14;3 6 15 22 26 37
20563;9;4 8 12 23 32 34
20564;15;3 5 9 24 28 39
20565;0;3 5 11 24 26 39
20566;6;4 6 15 20 25 35
20567;13;3 7 11 18 31 36
20568;14;1 5 10 22 30 34
20569;12;4 7 16 24 29 40
20570;11;3 6 14 17 31 35
20571;15;3 5 16 22 26 36
20572;10;3 7 16 17 28 33
20573;13;3 5 16 20 26 40
20574;16;2 5 11 24 28 37
20575;0;4 5 14 19 30 34
20576;14;2 5 15 22 28 39
20577;15;4 6 15 23 29 38
20578;12;3 6 15 17 25 38
20579;13;4 6 13 17 29 39
20580;7;4 7 13 22 26 34
20581;14;3 5 13 23 31 36
20582;15;2 5 9 19 30 39
20583;5;4 7 15 19 27 33
20584;9;4 5 10 24 25 34
20585;11;4 8 12 17 31 34
20586;0;3 6 10 21 25 37
20587;14;4 7 14 22 30 36
20588;16;3 5 10 23 26 37
20589;10;4 7 13 17 25 40
20590;13;2 6 15 22 29 33
20591;12;4 7 12 18 32 36
20592;8;4 7 11 20 30 34
20593;15;3 5 15 20 28 39
20594;17;1 5 15 23 30 35
20595;15;2 6 10 24 30 35
20596;0;1 5 12 20 29 36
20597;2;4 7 14 24 29 33
20598;13;4 8 15 19 31 38
20599;14;1 5 14 20 29 33
20600;11;4 8 10 21 31 35
20601;12;4 5 14 20 30 34
20602;16;1 5 16 20 30 37
20603;15;1 5 12 18 32 37
20604;9;4 8 12 19 30 34
20605;14;3 7 15 23 29 35
20606;13;4 7 11 20 30 37
20607;10;4 7 10 22 32 35
20608;0;4 7 14 21 30 38
20609;15;4 6 15 22 29 37
20610;12;4 5 13 20 31 39
20611;14;4 6 16 23 30 35
20612;13;3 7 12 23 32 38
20613;11;4 7 14 19 32 37
20614;16;4 5 10 23 30 39
20615;15;2 6 12 24 31 36
20616;0;3 7 13 20 30 37
20617;14;4 5 10 21 29 35
20618;15;3 5 15 18 26 35
20619;12;3 5 13 23 31 33
20620;13;2 5 9 20 26 40
20621;10;3 7 13 21 30 33
20622;9;4 7 15 22 29 33
20623;14;1 5 10 24 28 33
20624;0;2 6 13 18 28 34
20625;16;4 5 10 22 30 38
20626;11;4 8 13 23 31 35
20627;6;4 7 11 19 25 33
20628;15;3 6 14 24 29 37
20629;7;4 7 12 22 32 33
20630;13;2 5 15 22 31 33
20631;12;2 5 11 17 31 34
20632;14;3 5 12 21 27 35
20633;15;4 5 9 18 27 35
20634;8;4 8 11 21 32 33
20635;13;2 5 9 17 30 34
20636;0;3 6 14 18 31 33
20637;14;4 5 16 21 29 38
20638;12;4 5 9 23 25 34
20639;10;4 8 9 17 32 38
20640;16;4 5 14 22 29 35
20641;11;1 5 15 19 28 34
20642;9;4 8 15 19 26 33
20643;15;4 5 16 17 27 36
20644;14;3 6 10 19 32 37
20645;13;3 6 9 24 32 39
20646;0;1 5 13 17 28 33
20647;15;4 5 10 20 30 37
20648;14;3 6 15 24 27 36
20649;12;4 7 15 21 30 40
20650;13;3 5 9 24 25 37
20651;16;2 5 16 19 29 36
20652;15;3 6 11 23 30 35
20653;10;4 8 12 21 28 33
20654;14;4 7 14 23 29 37
20655;11;4 8 14 19 32 37
20656;0;3 5 10 23 27 39
20657;15;4 5 16 18 29 37
20658;12;3 7 12 17 32 39
20659;13;3 6 13 17 25 37
20660;9;4 8 15 24 26 33
20661;14;4 6 9 23 28 39
20662;15;3 5 9 18 28 36
20663;16;2 5 14 21 26 37
20664;0;4 6 12 22 29 37
20665;17;1 5 16 22 28 36
20666;13;4 7 10 18 30 37
20667;12;4 6 12 20 30 40
20668;11;4 5 11 20 32 40
20669;10;4 7 16 24 32 34
20670;14;3 6 16 19 31 38
20671;15;2 5 11 24 29 33
20672;3;3 7 16 24 26 33
20673;15;3 5 16 17 30 39
20674;8;4 6 10 20 31 34
20675;13;3 5 15 23 25 36
20676;7;4 7 15 23 32 34
20677;0;1 5 15 23 31 38
20678;14;4 6 10 22 31 37
20679;16;2 5 15 18 28 35
20680;12;3 6 14 24 32 37
20681;15;4 5 9 21 27 38
20682;9;4 6 11 21 26 40
20683;13;4 7 16 20 28 39
20684;11;4 5 14 20 25 40
20685;14;4 6 9 17 29 38
20686;6;4 7 9 21 26 33
20687;0;3 6 14 22 30 39
20688;10;4 7 11 22 32 39
20689;15;3 7 11 22 29 36
20690;12;4 7 12 20 28 40
20691;13;3 5 13 19 26 40
20692;16;4 5 15 23 27 39
20693;14;4 6 15 18 30 39
20694;15;4 5 9 23 30 38
20695;0;2 5 13 22 30 38
20696;14;3 6 12 23 32 36
20697;11;2 5 15 20 25 40
20698;12;4 7 11 18 32 36
20699;13;4 5 12 23 31 34
20700;9;4 5 14 21 25 34
20701;15;3 5 14 21 27 39
20702;14;3 5 10 21 29 34
20703;10;2 5 15 19 31 33
20704;16;4 5 14 22 26 36
20705;13;4 5 12 21 27 40
20706;0;3 5 11 23 27 38
20707;15;2 6 10 17 31 35
20708;12;4 5 13 20 30 39
20709;14;4 6 12 24 30 37
20710;11;4 7 14 24 25 37
20711;15;4 5 12 21 30 39
20712;13;3 5 12 21 25 37
20713;8;4 8 13 17 25 33
20714;0;2 5 13 21 28 37
20715;14;4 6 15 19 27 37
20716;16;3 5 11 22 32 36
20717;12;3 7 11 17 32 39
20718;10;4 7 13 20 25 38
20719;9;4 7 11 21 30 34
20720;15;4 5 16 19 27 38
20721;13;4 7 9 20 28 39
20722;7;4 7 10 23 25 37
20723;14;3 5 10 17 32 35
20724;5;4 6 16 21 25 33
20725;15;4 5 9 21 27 39
20726;11;3 5 13 20 30 34
20727;0;3 5 10 21 25 37
20728;12;3 6 13 18 26 39
20729;14;4 5 9 21 29 39
20730;16;1 5 10 20 31 36
20731;13;4 6 16 21 27 36
20732;15;4 5 16 18 28 39
20733;14;3 5 9 21 31 37
20734;0;3 7 16 20 31 36
20735;10;4 7 11 24 26 36
20736;13;3 6 14 21 32 37
20737;17;1 5 16 24 30 38
20738;12;1 5 15 20 32 38
20739;15;1 5 16 21 28 36
20740;9;4 7 11 23 31 33
20741;11;4 7 13 18 32 37
20742;14;2 5 10 21 32 37
20743;16;3 5 14 18 27 35
20744;13;4 6 10 23 32 38
20745;6;4 8 15 22 32 33
20746;15;4 5 9 17 30 36
20747;0;4 7 14 21 31 38
20748;12;3 7 10 24 32 35
20749;14;4 5 12 22 26 35
20750;15;4 5 10 17 27 35
20751;13;3 6 15 21 27 39
20752;10;4 7 16 23 30 40
20753;15;4 5 15 19 27 37
20754;11;4 8 16 24 31 34
20755;8;4 8 15 18 32 38
20756;0;2 5 13 23 29 38
20757;16;2 5 16 17 29 36
20758;12;1 5 12 24 31 33
20759;9;4 5 15 21 32 35
20760;14;4 6 14 18 26 35
20761;13;3 5 13 22 25 34
20762;15;3 5 14 17 26 37
20763;14;4 6 13 23 26 38
20764;0;3 5 14 22 31 38
20765;15;2 5 16 24 26 35
20766;12;3 6 14 21 32 35
20767;11;4 7 13 20 27 40
20768;10;2 5 11 18 25 40
20769;16;3 5 10 17 26 35
20770;7;4 7 11 19 31 33
20771;13;2 5 16 22 25 39
20772;14;3 5 9 21 30 35
20773;15;4 5 10 20 32 38
20774;13;3 7 11 22 31 35
20775;0;3 7 14 20 30 35
20776;12;2 5 9 23 29 40
20777;14;3 5 13 24 31 34
20778;9;4 8 10 23 27 33
20779;15;2 5 10 20 30 39
20780;16;3 5 10 22 27 36
20781;11;3 5 11 19 25 37
20782;14;3 6 15 19 30 38
20783;13;3 6 16 24 25 39
20784;10;3 6 11 23 25 39
20785;3;3 5 13 20 25 33
20786;0;4 6 12 22 27 38
20787;12;4 6 9 23 25 34
20788;15;2 5 14 18 30 40
20789;14;3 5 16 20 25 36
20790;13;4 6 10 17 31 40
20791;15;2 5 13 21 27 39
20792;16;4 5 10 18 30 36
20793;14;4 5 12 23 26 36
20794;11;2 5 10 20 30 35
20795;8;3 6 15 24 32 35
20796;0;3 6 15 22 31 39
20797;12;4 7 14 23 25 39
20798;9;2 5 9 19 31 34
20799;13;3 5 14 18 26 40
20800;15;3 5 16 17 28 36
20801;10;4 7 14 19 31 40
20802;14;2 5 9 17 25 37
20803;6;4 6 16 24 25 34
20804;15;2 5 9 20 29 37
20805;0;2 5 15 18 31 35
20806;12;4 7 15 22 30 40
20807;16;2 5 9 22 29 36
20808;17;2 5 14 23 30 37
20809;13;3 5 14 18 32 36
20810;11;3 7 12 20 30 35
20811;14;4 6 11 19 31 38
20812;15;2 6 16 18 30 34
20813;13;4 5 9 21 30 34
20814;12;4 6 13 21 31 39
20815;0;2 5 14 18 31 35
20816;14;2 5 13 24 32 40
20817;7;4 7 9 23 32 33
20818;9;4 8 10 21 27 33
20819;10;4 7 11 23 25 35
20820;15;4 5 15 21 30 40
20821;16;2 5 15 22 26 38
20822;14;4 6 15 17 29 39
20823;13;3 6 11 19 32 39
20824;11;3 5 11 19 25 38
20825;15;2 5 16 24 29 39
20826;0;2 5 13 22 30 37
20827;12;2 6 14 18 32 39
20828;15;2 5 15 24 27 40
20829;13;3 6 13 20 29 39
20830;14;3 6 12 24 31 37
20831;16;1 5 13 19 31 38
20832;15;3 5 14 21 27 37
20833;10;2 6 14 19 32 34
20834;12;3 7 16 19 32 40
20835;0;4 6 15 19 31 34
20836;8;3 6 10 19 31 33
20837;9;3 5 10 24 25 36
20838;14;4 6 16 22 27 36
20839;11;3 5 9 20 29 34
20840;13;4 5 9 23 32 36
20841;15;2 5 11 20 32 38
20842;14;3 5 16 18 26 38
20843;12;3 5 12 18 27 39
20844;0;3 5 15 19 31 36
20845;16;4 5 11 20 27 38
20846;13;4 6 16 18 30 34
20847;15;4 6 15 22 30 35
20848;14;4 5 14 21 25 39
20849;10;4 7 16 22 32 35
20850;13;4 5 12 19 26 36
20851;11;4 6 13 19 25 35
20852;15;4 5 9 23 28 37
20853;0;3 5 13 22 30 38
20854;9;2 5 9 19 32 34
20855;12;4 7 16 21 29 39
20856;14;3 6 12 18 31 37
20857;16;1 5 16 17 29 37
20858;15;3 6 12 23 29 36
20859;13;4 7 9 23 30 36
20860;14;3 5 16 21 27 36
20861;12;3 7 13 24 31 34
20862;6;4 7 15 21 25 33
