ID;CLASS;EVENTS
18570;23;5 8 15 20 24 30 33 38 45 50 51 59 65 70 75 80
18571;14;5 9 15 20 25 30 34 40 45 49 55 60 65 70 75 80
18572;1;5 10 15 20 25 30 32 38 45 50 52 59 65 69 75 80
18573;0;4 6 15 20 25 30 34 39 44 49 55 60 65 70 75 79
18574;8;3 6 11 20 22 30 34 40 44 49 55 60 62 70 72 80
18575;20;4 6 14 18 24 30 34 40 45 48 55 60 65 70 72 80
18576;4;5 9 15 20 25 30 34 40 45 48 54 60 65 70 75 80
18577;12;5 10 15 20 25 28 33 39 45 50 55 60 65 67 74 80
18578;15;5 9 15 20 25 30 35 39 42 48 55 59 65 70 75 77
18579;17;5 10 15 20 25 29 34 40 45 48 54 60 65 68 75 80
18580;13;5 10 15 20 25 30 35 39 45 50 52 56 65 70 73 80
18581;16;5 8 15 20 24 30 31 40 45 48 53 60 65 70 75 80
18582;9;4 8 14 20 23 30 33 39 45 50 54 60 62 69 73 80
18583;25;3 6 15 19 24 30 34 38 45 50 55 60 63 70 75 80
18584;7;4 9 15 20 25 30 34 40 42 48 55 59 65 70 75 80
18585;19;5 10 15 20 25 28 35 38 45 50 55 57 63 70 74 77
18586;18;5 8 15 20 24 30 34 39 45 50 55 59 64 70 75 80
18587;6;4 7 14 20 24 29 34 40 45 50 55 60 64 70 75 80
18588;11;5 10 14 20 24 30 31 38 45 50 52 60 64 70 75 80
18589;2;3 6 13 19 24 29 34 40 45 50 55 60 63 70 75 80
18590;24;5 10 15 20 24 26 35 40 45 50 55 59 64 70 74 79
18591;5;5 8 15 20 25 29 35 38 45 50 55 57 64 70 74 80
18592;3;5 7 15 20 25 30 33 39 45 50 53 58 65 70 74 80
18593;21;4 10 15 20 24 30 35 39 44 50 55 60 65 70 73 80
18594;22;3 6 13 17 23 30 34 40 41 49 55 60 65 70 72 80
18595;10;5 10 15 20 25 29 34 39 45 50 55 60 65 70 75 79
18596;23;5 10 15 20 25 30 34 38 45 50 53 58 65 70 75 80
18597;14;3 7 13 20 24 30 34 40 45 49 55 60 64 70 75 80
18598;0;3 6 14 18 23 30 31 39 41 50 51 60 63 68 74 80
18599;1;4 6 14 19 25 30 34 40 45 48 55 58 64 70 75 80
18600;20;5 7 15 20 25 30 33 40 45 49 55 60 65 70 75 79
18601;8;3 10 12 20 24 30 34 37 45 49 55 60 62 70 75 80
18602;12;5 10 15 20 25 30 34 40 45 48 55 57 65 69 75 78
18603;4;5 8 15 20 25 30 34 39 45 50 55 60 64 70 75 80
18604;15;5 7 15 20 25 30 34 40 41 50 55 59 65 70 75 80
18605;13;5 7 15 20 25 30 34 40 43 49 54 59 65 70 75 78
18606;17;5 10 15 20 25 29 34 40 45 48 54 59 65 68 75 80
18607;16;5 6 15 20 25 30 31 40 45 49 53 60 65 68 75 80
18608;19;4 10 14 20 23 29 35 37 45 50 55 60 62 70 72 80
18609;9;2 6 13 19 23 30 32 39 45 50 54 60 62 69 72 80
18610;6;5 10 15 20 25 29 34 40 45 50 55 60 64 70 75 80
18611;7;3 6 13 17 24 30 34 39 45 50 55 60 65 70 74 80
18612;25;5 10 15 20 25 30 33 39 45 50 54 60 63 70 75 80
18613;18;5 10 14 20 25 30 34 40 45 47 54 57 63 68 75 80
18614;11;3 6 12 19 23 27 31 39 45 46 51 58 62 69 72 79
18615;24;5 7 15 20 23 30 35 38 43 49 55 60 63 70 72 80
18616;2;4 8 14 20 24 28 34 40 45 49 55 60 63 70 75 80
18617;5;5 9 14 20 24 26 35 40 43 50 55 59 62 70 73 79
18618;3;3 6 14 19 24 30 33 39 45 50 53 58 65 69 75 80
18619;21;5 10 15 20 25 29 35 38 44 50 55 60 65 70 74 80
18620;23;4 6 14 19 24 30 34 39 45 48 55 60 64 70 75 80
18621;22;5 7 15 20 24 29 34 40 41 49 55 60 65 70 72 80
18622;10;5 8 15 20 25 28 33 40 45 48 55 60 65 70 75 80
18623;0;4 6 15 20 23 30 33 39 41 49 51 60 64 69 73 80
18624;14;4 6 14 19 24 30 34 40 45 49 55 60 64 70 75 80
18625;1;4 6 14 20 24 29 35 40 45 49 54 59 64 70 75 80
18626;20;5 10 15 20 25 27 35 40 45 50 55 60 65 70 74 79
18627;12;5 10 15 20 25 30 32 39 44 50 52 58 65 68 74 80
18628;8;1 6 11 17 22 30 34 40 44 49 55 60 62 70 72 80
18629;4;4 10 15 20 25 30 34 40 45 48 53 60 64 70 75 80
18630;15;3 6 14 18 24 30 35 39 44 50 54 56 63 70 75 80
18631;13;5 6 15 20 24 29 35 38 44 50 55 59 65 70 73 80
18632;17;5 10 15 20 25 30 34 39 44 49 54 60 65 70 75 80
18633;16;5 10 15 20 25 30 31 40 45 50 53 60 65 70 75 80
18634;19;5 6 15 20 25 30 34 40 45 49 55 60 65 69 75 79
18635;6;5 6 15 20 24 30 32 40 45 48 54 60 63 70 75 80
18636;9;3 7 13 20 23 30 31 40 44 50 53 60 63 68 72 80
18637;11;4 6 13 19 24 27 31 40 45 46 51 57 63 68 72 79
18638;7;5 10 15 20 25 30 34 39 45 50 53 59 65 70 75 80
18639;25;5 6 15 20 24 30 34 40 45 50 55 60 62 70 75 80
18640;18;3 6 12 18 24 30 34 40 44 49 54 59 64 70 75 80
18641;24;3 6 13 18 23 30 35 37 45 48 55 60 63 70 74 80
18642;5;5 9 15 20 25 30 34 40 44 49 55 60 65 70 75 80
18643;2;5 10 15 20 25 30 33 40 43 50 55 60 65 70 75 80
18644;3;5 10 15 20 25 28 34 40 45 49 55 58 64 70 75 80
18645;23;5 10 15 20 25 29 34 39 45 49 55 60 65 68 75 79
18646;21;2 6 12 17 22 30 35 40 42 49 55 60 64 70 72 80
18647;22;5 10 15 20 25 29 35 40 43 50 55 58 65 70 75 77
18648;20;5 10 15 20 25 30 34 40 44 48 55 60 65 70 73 80
18649;10;5 10 15 20 25 30 33 38 45 50 53 60 65 70 75 80
18650;1;4 10 14 20 24 29 33 40 45 48 55 59 64 70 75 80
18651;14;5 10 15 20 25 30 34 40 45 50 55 60 65 70 75 80
18652;0;5 8 15 20 24 30 31 39 43 50 51 60 65 68 75 80
18653;15;3 8 14 20 24 28 35 39 45 50 55 57 62 70 75 79
18654;8;2 6 11 18 23 30 34 37 45 49 55 59 62 70 74 80
18655;4;4 6 15 20 24 30 34 38 45 50 54 60 64 70 75 80
18656;12;5 10 15 20 25 29 34 38 44 50 55 60 65 68 74 80
18657;13;5 10 14 20 24 30 34 40 42 46 55 60 65 70 72 80
18658;16;5 6 15 20 24 30 35 40 45 47 55 60 65 69 75 80
18659;17;4 6 15 19 24 30 34 39 45 50 52 58 64 69 75 80
18660;3;3 6 13 18 24 30 34 40 45 49 55 56 64 70 75 80
18661;6;2 6 11 16 22 30 33 40 45 48 54 60 63 69 75 80
18662;9;5 9 13 20 24 30 34 39 43 50 54 57 65 70 75 80
18663;24;4 7 14 20 23 28 35 38 42 50 55 60 63 70 72 80
18664;11;5 10 14 20 23 26 31 40 45 46 51 58 62 70 72 80
18665;7;5 8 15 20 25 30 35 39 42 49 55 60 65 70 75 80
18666;25;3 6 13 20 24 30 34 40 45 48 55 60 64 70 75 80
18667;18;5 10 15 20 25 30 34 40 45 50 53 59 64 68 75 80
18668;19;3 6 12 17 22 30 35 38 44 48 55 60 62 70 72 80
18669;5;4 6 14 20 23 26 35 40 43 50 55 58 62 70 74 79
18670;2;5 10 15 20 25 27 34 40 45 50 55 60 63 70 75 80
18671;23;5 10 15 20 24 30 34 38 45 50 51 59 65 70 75 80
18672;21;5 10 15 20 25 30 35 39 43 50 55 57 65 70 74 80
18673;20;5 10 15 20 25 30 34 40 43 48 55 60 65 70 75 80
18674;22;5 10 15 20 25 26 35 38 43 50 55 60 65 70 73 79
18675;0;5 10 15 20 25 30 31 39 41 50 51 60 64 69 75 80
18676;10;5 10 15 20 25 30 34 40 44 49 55 59 65 67 75 80
18677;14;5 10 15 20 25 30 33 40 44 49 54 60 65 70 75 80
18678;1;5 8 15 20 25 30 33 40 45 48 55 58 64 70 75 80
18679;15;5 10 14 20 25 28 35 40 43 50 55 57 63 70 75 80
18680;12;5 10 15 20 25 30 31 39 42 50 53 60 65 66 74 80
18681;8;1 6 11 20 22 30 34 40 44 49 55 60 62 70 72 80
18682;4;3 6 12 18 23 27 34 40 45 49 55 60 62 70 75 80
18683;13;5 8 15 20 25 30 35 40 45 49 55 58 65 70 74 78
18684;16;5 10 15 20 25 30 31 39 45 50 53 59 65 70 75 80
18685;17;4 8 13 20 24 29 35 40 43 49 53 60 64 69 75 80
18686;3;5 9 14 20 25 29 34 40 45 48 54 58 64 70 75 80
18687;19;3 10 14 20 23 30 35 37 45 49 55 60 62 70 72 80
18688;6;4 6 15 19 24 30 34 40 45 48 55 60 64 70 75 80
18689;9;3 8 13 20 23 30 31 40 45 50 51 60 62 69 72 80
18690;11;3 6 12 17 22 26 31 40 45 46 51 56 62 70 72 80
18691;18;2 6 11 16 22 30 34 39 45 47 55 59 62 70 75 80
18692;7;4 7 15 20 25 29 34 40 45 49 54 60 65 69 75 80
18693;25;5 9 14 20 25 30 34 40 45 49 54 59 64 70 75 80
18694;24;2 6 11 16 22 30 35 39 41 49 55 60 63 70 72 80
18695;5;3 6 13 18 23 29 35 39 45 50 55 56 63 70 73 80
18696;23;5 7 15 20 25 30 33 39 45 48 55 60 65 70 75 80
18697;21;5 10 15 20 24 30 35 38 44 49 55 60 65 70 73 80
18698;2;3 6 13 18 23 29 34 40 45 50 55 60 63 70 75 80
18699;20;5 10 15 20 25 27 35 40 45 50 55 60 65 70 74 80
18700;0;5 10 15 20 24 30 32 39 41 49 51 60 65 69 74 80
18701;22;5 10 15 20 25 28 35 38 43 49 55 60 65 70 73 80
18702;1;5 10 15 20 25 30 34 40 45 50 52 58 65 66 75 80
18703;10;5 8 14 20 24 27 33 40 42 49 55 60 65 70 75 80
18704;14;5 10 15 20 25 30 33 40 44 50 53 60 65 70 74 80
18705;15;4 8 14 20 24 27 35 40 42 50 55 56 63 70 75 80
18706;12;4 7 13 20 24 30 33 40 41 48 55 60 65 68 72 80
18707;8;5 9 15 20 25 30 35 40 45 48 55 59 65 70 75 80
18708;4;5 9 15 20 25 30 34 40 45 49 55 60 65 70 75 80
18709;13;5 10 14 20 24 30 34 40 42 46 55 60 65 70 72 80
18710;16;4 6 14 20 24 30 34 40 42 47 55 60 65 70 75 80
18711;3;5 10 15 20 25 30 31 40 45 50 52 60 65 68 75 80
18712;17;5 10 15 20 25 28 35 40 44 49 53 60 64 69 75 80
18713;19;3 6 13 19 24 29 35 39 45 50 55 60 64 70 73 80
18714;6;3 6 13 18 24 30 33 40 45 48 55 60 64 70 75 80
18715;24;5 10 15 20 23 30 35 38 43 49 55 60 63 70 72 80
18716;9;4 10 14 20 24 30 32 39 45 50 53 60 62 69 73 80
18717;11;5 10 15 20 24 30 31 39 45 50 55 60 65 69 75 80
18718;18;4 6 15 20 25 30 35 40 45 49 55 60 65 70 75 80
18719;5;5 8 15 20 25 30 35 38 45 50 54 56 65 70 75 80
18720;7;5 6 15 20 25 30 34 39 45 50 55 60 65 70 75 80
18721;25;4 7 14 20 24 30 34 40 45 49 55 60 63 70 75 80
18722;23;3 6 13 20 23 30 34 40 44 49 55 60 65 70 75 80
18723;20;5 10 15 20 25 28 31 40 45 46 55 59 65 70 74 79
18724;21;3 8 14 20 23 30 34 40 42 47 55 60 65 70 72 80
18725;2;4 8 14 20 24 27 35 40 45 50 55 60 63 70 74 79
18726;0;4 7 15 20 24 30 31 38 42 50 52 60 64 68 74 80
18727;22;5 10 15 20 25 27 35 39 43 50 55 60 65 70 73 80
18728;15;5 10 15 20 25 30 35 40 45 50 55 56 64 70 75 79
18729;1;3 6 13 17 24 30 34 40 45 49 55 58 63 70 75 80
18730;10;3 6 12 18 24 28 34 40 45 48 55 60 65 70 75 80
18731;14;5 10 15 20 25 30 34 40 45 50 54 59 65 70 75 80
18732;12;5 10 15 20 25 30 34 40 45 48 55 57 65 70 75 78
18733;4;5 7 15 20 25 29 34 39 45 50 55 60 65 70 75 80
18734;8;5 10 15 20 25 30 32 38 45 48 55 58 62 70 75 80
18735;13;4 8 15 20 25 30 34 39 44 50 55 60 65 70 75 78
18736;16;5 9 15 20 25 30 34 40 42 49 55 60 65 70 75 80
18737;3;3 6 14 17 24 30 33 39 45 50 52 58 64 70 74 80
18738;17;5 10 14 20 25 29 35 40 43 49 53 60 64 69 75 80
18739;19;5 7 15 20 25 30 35 40 45 49 55 60 65 70 75 80
18740;6;5 10 15 20 24 30 33 40 44 50 54 57 65 70 75 80
18741;24;4 7 15 20 24 30 35 37 45 49 55 60 63 70 74 80
18742;11;5 10 15 20 24 30 31 38 45 50 51 60 63 67 75 80
18743;9;4 6 15 20 24 30 32 39 45 50 53 60 62 69 72 80
18744;5;5 8 15 20 24 28 35 38 45 50 55 56 63 70 74 80
18745;18;5 6 15 20 25 30 34 40 44 49 55 60 65 70 75 80
18746;23;4 8 14 20 23 30 34 40 44 49 55 60 65 70 75 80
18747;7;5 10 15 20 25 30 33 39 45 50 52 60 65 69 75 80
18748;25;5 9 15 20 25 30 31 40 45 50 54 60 65 70 75 80
18749;20;5 10 15 20 25 30 32 40 45 48 55 60 65 70 75 80
18750;21;5 10 15 20 25 30 34 40 44 49 55 60 65 70 75 80
18751;0;5 9 15 20 25 30 35 40 45 48 55 60 65 69 75 77
18752;2;3 7 13 20 24 29 34 40 45 50 55 60 63 70 75 80
18753;15;5 9 15 20 25 29 35 40 45 50 55 56 64 70 75 79
18754;22;5 10 15 20 25 30 34 40 41 48 55 59 65 70 73 78
18755;1;1 6 11 16 22 29 34 40 44 49 55 60 63 70 75 80
18756;14;5 10 15 20 25 30 34 40 45 49 55 60 65 70 75 80
18757;10;5 10 15 20 25 30 33 38 45 50 54 60 65 69 75 80
18758;12;5 10 15 20 25 30 34 40 42 49 55 60 65 68 72 80
18759;13;4 6 15 19 24 29 35 38 44 50 55 59 65 70 73 80
18760;4;5 10 15 20 25 30 33 37 45 50 53 60 65 69 75 80
18761;8;2 6 11 19 23 30 34 37 45 49 55 60 62 70 75 80
18762;16;5 7 15 20 25 30 31 40 44 49 53 60 65 68 75 80
18763;3;3 6 14 19 24 30 33 40 45 50 53 58 64 70 75 80
18764;19;5 10 15 20 25 30 34 40 45 48 55 60 65 69 75 80
18765;17;5 7 15 20 25 30 34 40 43 50 53 59 65 68 75 80
18766;6;5 10 15 20 24 30 32 40 45 47 53 60 63 70 75 80
18767;24;5 7 15 20 24 27 35 38 45 50 55 58 63 70 74 77
18768;23;3 6 13 18 24 30 34 39 45 48 55 59 64 70 75 80
18769;11;5 9 15 20 25 30 34 40 45 49 55 60 65 70 75 80
18770;9;2 6 12 19 23 30 33 38 45 50 52 60 62 69 73 80
18771;5;5 10 15 20 25 30 34 38 45 50 54 57 65 70 75 80
18772;18;4 6 14 20 24 30 34 40 45 47 54 57 62 70 75 80
18773;20;5 10 15 20 25 30 32 40 45 48 55 59 65 69 75 79
18774;7;2 6 12 17 23 30 34 40 41 49 55 60 65 70 72 80
18775;25;3 6 12 17 23 30 34 39 45 50 55 60 62 70 75 80
18776;0;5 9 15 20 25 30 31 37 42 48 51 60 64 68 74 79
18777;21;5 10 15 20 25 30 35 38 43 46 55 60 65 70 74 80
18778;15;3 6 12 17 23 28 35 40 41 50 55 56 63 70 75 80
18779;2;3 6 13 18 23 29 34 40 45 49 55 60 62 70 75 80
18780;1;5 10 15 20 25 29 34 40 45 49 55 59 64 70 75 80
18781;22;5 10 15 20 25 30 34 40 42 49 55 60 65 70 72 80
18782;12;5 6 15 19 24 29 33 39 44 50 55 60 65 66 75 80
18783;14;3 6 12 19 24 30 34 40 43 50 55 60 64 70 74 80
18784;10;5 6 15 20 24 27 33 40 43 49 55 60 65 70 75 80
18785;3;4 6 14 18 24 30 34 40 45 49 55 57 64 70 75 80
18786;4;5 10 13 20 24 30 34 40 44 50 54 60 65 70 75 80
18787;8;5 9 15 20 25 30 34 40 45 49 55 59 65 69 75 80
18788;13;5 10 15 20 25 29 34 40 45 49 54 58 65 70 75 80
18789;16;5 6 15 20 24 30 34 40 45 48 55 60 65 70 75 80
18790;19;3 7 13 20 24 30 35 39 45 49 55 60 63 70 73 80
18791;17;5 8 14 20 24 28 35 40 43 49 53 60 65 69 75 80
18792;24;5 10 15 20 24 28 34 39 43 50 55 58 65 70 75 77
18793;6;5 8 15 20 25 30 34 40 42 49 55 60 65 70 75 80
18794;23;4 8 14 20 24 30 33 39 45 48 55 60 64 70 75 80
18795;11;3 6 12 17 22 26 31 40 44 46 52 56 62 70 72 80
18796;9;5 9 15 20 25 30 33 40 45 49 55 60 65 67 75 76
18797;5;4 6 15 19 24 30 35 38 45 50 54 57 64 70 75 80
18798;20;5 10 15 20 25 27 35 40 45 50 55 60 65 70 74 79
18799;18;5 6 15 20 25 30 35 40 45 47 55 58 62 69 75 80
18800;0;4 6 15 20 23 30 31 39 42 50 51 60 65 68 74 80
18801;7;4 6 15 18 24 28 35 39 45 50 55 60 65 70 75 79
18802;25;5 6 15 20 24 30 34 40 45 50 55 60 62 70 75 80
18803;21;5 7 15 20 24 27 35 37 42 50 55 59 65 70 73 80
18804;15;5 10 15 20 25 30 34 40 45 50 52 56 64 70 75 80
18805;12;4 8 14 20 24 30 34 40 41 49 55 60 65 67 72 80
18806;2;2 6 12 17 23 29 34 40 45 50 55 60 63 70 75 80
18807;22;4 6 14 19 24 27 35 38 42 50 55 60 65 70 73 80
18808;1;5 10 15 20 25 30 34 40 44 50 55 60 65 70 75 79
18809;3;3 6 14 20 24 30 33 40 45 50 53 58 64 70 75 80
18810;14;3 6 13 18 24 30 34 40 44 49 55 60 64 70 74 80
18811;10;5 10 15 20 25 28 35 39 45 50 55 60 65 68 75 79
18812;4;5 10 15 20 25 28 34 40 45 48 54 60 65 70 75 80
18813;13;5 10 15 20 25 30 31 39 43 50 51 59 65 69 72 80
18814;8;5 10 15 20 25 30 35 39 45 50 54 56 65 70 75 76
18815;16;3 6 13 20 24 30 34 40 43 50 55 60 64 70 75 80
18816;19;4 6 15 20 23 29 35 37 45 50 55 59 62 70 72 80
18817;24;5 10 15 20 25 27 35 38 45 50 55 59 64 70 75 78
18818;17;5 10 15 20 25 29 34 40 45 49 54 59 65 69 75 80
18819;6;5 9 15 20 25 30 33 40 45 50 55 60 64 70 75 80
18820;23;3 6 13 18 23 30 34 39 45 48 55 60 64 70 75 80
18821;5;5 6 14 20 24 26 35 40 43 50 55 56 62 70 74 79
18822;11;2 6 11 17 22 26 31 40 45 46 51 58 62 70 72 80
18823;9;3 6 13 19 23 30 33 39 45 50 53 60 63 68 73 80
18824;20;2 6 12 17 22 30 33 40 44 49 55 60 65 70 72 80
18825;18;5 10 15 20 24 30 32 40 44 50 55 60 65 70 75 80
18826;0;4 9 15 20 24 30 31 38 42 50 51 60 64 68 75 80
18827;21;4 6 14 18 23 27 35 39 42 50 55 59 64 70 73 80
18828;7;5 10 15 20 25 28 34 39 45 50 55 60 65 70 75 79
18829;25;5 10 15 20 25 30 33 38 45 50 55 60 65 68 75 79
18830;15;5 6 15 20 24 27 35 40 42 50 55 56 63 70 75 80
18831;12;5 10 15 20 25 30 34 40 45 48 54 60 65 70 75 80
18832;1;5 10 15 20 25 30 34 39 45 50 53 58 65 66 75 80
18833;2;5 10 14 20 24 29 35 40 45 50 55 59 64 70 75 80
18834;22;5 10 15 20 25 30 34 39 44 49 55 59 65 70 75 78
18835;3;5 10 15 20 24 30 31 39 45 50 51 59 65 69 75 80
18836;14;3 7 13 20 24 30 34 40 43 49 55 60 65 70 74 80
18837;13;5 10 15 20 25 30 34 39 45 50 51 56 65 70 74 80
18838;10;5 6 15 20 24 27 34 40 42 49 55 60 65 70 74 80
18839;4;4 7 15 20 25 29 35 40 44 49 55 60 65 70 75 80
18840;8;2 10 11 20 23 30 34 40 43 49 55 60 62 70 72 80
18841;16;5 8 15 20 25 30 33 40 42 47 55 60 65 70 75 80
18842;19;5 9 15 20 25 29 34 40 45 48 55 60 65 70 75 80
18843;24;2 6 12 17 22 30 35 38 42 49 55 60 63 70 72 80
18844;17;5 10 15 20 25 30 34 40 45 50 53 60 65 68 75 80
18845;6;3 6 12 17 23 30 33 40 45 48 54 60 63 69 75 80
18846;23;4 6 14 20 23 30 34 40 44 49 55 60 65 70 75 80
18847;5;4 7 14 20 25 30 34 40 45 50 55 58 65 70 75 80
18848;11;5 10 15 20 25 29 33 40 45 48 54 60 65 69 75 80
18849;20;3 6 13 19 23 27 34 40 45 50 55 60 65 70 73 80
18850;9;3 7 14 20 24 30 32 38 44 49 54 57 65 70 75 79
18851;0;4 7 15 20 25 30 34 40 45 48 55 57 65 70 75 78
18852;18;5 9 15 20 25 30 34 40 45 49 55 59 65 70 75 80
18853;15;3 6 13 18 23 30 35 39 44 50 54 56 62 70 74 80
18854;21;5 10 15 20 25 30 35 39 42 47 55 60 65 70 75 80
18855;12;4 6 14 19 24 30 33 40 44 48 55 60 65 67 74 80
18856;7;5 10 15 20 25 30 34 40 45 50 55 59 65 70 75 80
18857;25;5 10 14 20 25 29 34 40 45 50 55 60 63 70 75 80
18858;1;5 6 15 20 25 29 33 40 45 48 55 59 64 70 75 80
18859;3;5 10 15 20 25 30 31 39 45 50 51 59 65 69 75 80
18860;2;5 9 14 20 24 27 34 40 45 50 55 60 64 70 75 80
18861;22;5 10 15 20 25 30 34 40 42 49 55 60 65 70 75 80
18862;13;5 10 15 20 24 29 35 40 45 46 53 60 65 70 74 80
18863;14;5 10 15 20 24 30 33 40 45 50 52 60 65 70 75 80
18864;4;4 6 13 19 24 30 34 40 45 49 54 60 64 70 75 80
18865;10;4 6 15 18 24 29 34 38 45 50 55 60 65 70 75 80
18866;16;4 8 14 20 24 30 33 40 45 47 55 60 65 70 75 80
18867;8;2 8 11 20 22 30 34 40 44 49 55 60 62 70 72 80
18868;19;5 10 15 20 25 30 35 39 45 48 55 60 64 70 73 80
18869;24;5 8 15 20 25 30 34 40 45 46 55 58 65 70 75 80
18870;6;4 10 14 20 24 30 33 40 45 48 54 60 64 70 75 80
18871;17;5 10 15 20 25 28 35 40 43 49 52 60 65 69 75 80
18872;20;5 10 15 20 24 27 35 40 45 50 55 60 65 70 73 80
18873;23;5 6 15 20 24 30 34 40 44 49 55 60 65 70 75 80
18874;5;4 6 15 19 24 29 35 38 45 50 55 57 63 70 74 80
18875;11;4 9 14 20 24 26 31 40 45 46 51 59 62 70 72 80
18876;0;5 10 15 20 25 30 31 38 43 48 51 59 65 69 75 80
18877;9;4 6 14 20 23 30 31 40 43 50 55 60 63 68 72 80
18878;15;4 7 14 20 24 27 35 40 41 50 55 56 62 70 75 80
18879;18;4 9 14 20 24 30 34 40 45 49 55 59 64 70 75 80
18880;21;3 6 13 18 23 27 35 39 43 50 55 59 64 70 72 80
18881;12;5 6 15 19 25 30 33 38 44 50 55 60 65 67 74 80
18882;3;3 6 14 19 24 30 34 40 45 50 54 57 64 70 75 80
18883;7;4 6 15 20 25 30 31 40 42 48 53 58 65 68 75 80
18884;25;3 8 13 20 24 29 34 40 45 49 55 60 64 70 75 80
18885;1;4 8 13 20 25 29 34 40 45 49 55 59 64 70 75 80
18886;22;5 10 15 20 25 29 34 40 42 49 55 60 65 70 72 80
18887;13;5 10 15 20 25 30 35 40 45 49 55 58 65 70 74 79
18888;2;5 10 15 20 25 27 34 40 45 50 55 60 64 70 75 80
18889;4;5 10 15 20 25 28 34 40 45 49 55 60 65 70 75 80
18890;14;5 10 15 20 24 30 33 40 45 48 54 58 65 70 75 80
18891;16;4 6 15 20 25 30 35 40 43 46 55 60 65 70 75 80
18892;19;4 9 14 20 24 28 35 38 45 50 55 60 64 70 73 80
18893;10;5 10 15 20 25 30 34 39 45 50 52 58 65 70 75 80
18894;8;2 10 11 20 22 30 34 40 44 49 55 60 62 70 72 80
18895;24;5 8 15 20 25 30 35 40 43 48 55 60 65 70 75 78
18896;20;5 6 15 19 24 27 34 40 45 50 55 60 65 70 73 79
18897;17;5 10 15 20 25 30 34 40 45 50 53 60 65 69 75 80
18898;6;5 10 15 20 25 28 33 40 45 49 54 60 65 70 75 80
18899;23;5 10 15 20 25 30 34 38 45 50 54 60 65 69 75 80
18900;5;5 10 15 20 25 29 35 40 45 50 55 58 65 70 75 79
18901;11;3 6 12 19 23 27 31 39 45 46 51 59 62 69 73 79
18902;0;4 10 15 20 25 30 31 38 42 50 51 60 65 69 75 80
18903;15;3 6 12 17 23 28 35 40 41 50 54 56 63 70 75 80
18904;9;4 7 15 20 24 30 34 39 45 50 55 60 63 68 73 80
18905;12;5 10 15 20 25 30 34 40 42 48 55 60 65 68 72 80
18906;18;5 10 15 20 25 30 34 40 45 50 52 60 64 69 75 80
18907;21;5 7 15 20 24 27 35 38 43 50 55 59 64 70 73 80
18908;3;5 8 15 20 25 30 34 40 45 50 54 59 65 69 75 80
18909;1;5 10 15 20 25 30 34 40 45 50 54 58 64 70 75 80
18910;7;5 8 15 20 25 30 34 40 43 48 55 59 65 70 75 80
18911;25;5 8 15 20 25 30 34 40 42 50 55 59 65 70 75 79
18912;13;5 8 14 20 24 30 34 40 42 47 55 60 65 70 72 80
18913;22;5 10 15 20 25 26 35 38 43 50 55 60 65 70 73 78
18914;16;2 6 12 17 23 30 34 40 44 48 55 60 64 70 75 80
18915;2;3 6 13 18 23 29 34 40 45 50 55 60 63 70 75 80
18916;14;5 10 15 20 25 29 34 40 44 49 53 58 65 70 75 80
18917;4;4 10 14 20 24 26 34 40 45 49 55 60 62 70 75 80
18918;19;5 9 15 20 25 28 35 39 45 50 55 57 64 70 74 77
18919;8;5 8 15 20 24 30 33 38 45 49 55 60 62 70 75 80
18920;10;5 10 15 20 25 30 34 39 44 48 55 60 65 70 75 80
18921;24;5 9 15 20 25 28 34 40 41 50 55 57 65 70 75 78
18922;20;5 6 15 20 24 30 32 40 45 49 55 60 65 70 72 80
18923;6;4 6 14 19 24 30 33 40 45 48 55 60 64 70 75 80
18924;17;5 8 15 20 25 30 34 40 43 50 54 58 65 69 75 80
18925;23;5 9 15 20 23 30 34 40 44 49 55 60 65 70 75 80
18926;5;5 8 15 20 25 30 34 40 44 50 55 60 65 70 75 80
18927;0;3 6 13 17 22 30 31 38 41 49 51 60 64 68 73 80
18928;11;3 8 12 20 23 26 31 40 45 46 51 59 62 70 72 80
18929;15;5 10 15 20 25 30 35 39 45 50 54 56 63 70 75 80
18930;9;5 10 14 20 25 30 35 39 43 50 53 57 65 70 75 80
18931;12;5 10 15 20 25 30 33 40 45 48 55 60 65 68 74 80
18932;18;5 10 15 20 25 30 33 40 45 50 51 59 64 69 75 80
18933;21;5 10 15 20 25 29 35 38 43 49 55 60 64 70 73 80
18934;3;4 8 15 20 25 30 34 40 44 49 55 58 65 70 75 79
18935;1;3 6 13 18 24 30 34 39 45 50 55 58 64 70 75 80
18936;13;4 6 14 19 24 30 35 40 45 49 55 58 65 70 74 79
18937;7;5 10 15 20 25 30 34 39 45 50 53 59 65 70 75 80
18938;25;3 6 13 18 24 30 34 40 45 48 55 60 63 70 75 80
18939;16;5 6 15 20 25 30 34 40 43 47 55 60 65 70 75 80
18940;22;4 8 15 20 24 30 34 40 41 49 55 60 65 70 72 80
18941;4;5 10 14 20 24 27 34 40 45 49 55 60 62 70 75 80
18942;2;5 10 15 20 25 28 33 39 44 49 55 60 65 70 75 80
18943;14;3 6 13 19 24 30 34 40 45 49 55 60 64 70 75 80
18944;19;4 10 14 20 25 30 35 39 45 49 55 60 64 70 73 80
18945;24;5 9 15 20 25 30 32 40 45 48 55 59 65 70 75 77
18946;8;2 9 11 20 22 30 34 40 44 49 55 60 62 70 72 80
18947;10;5 10 15 20 25 28 33 40 45 49 54 60 65 69 75 80
